gameweek,season_progress,home_recent_gw_ppg,home_recent_gw_goals,home_recent_gw_conceded,home_recent_gw_wins,home_recent_gw_draws,home_recent_gw_losses,home_recent_gw_win_rate,home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_avg_goals_scored_l20,home_avg_goals_conceded_l20,home_ppg_l20,home_win_rate_l20,home_momentum,home_league_position,home_league_points,home_goal_difference,home_position_strength,home_prev_gw_result,home_prev_gw_goals,home_prev_gw_conceded,home_days_since_last_match,home_availability_rate,home_key_players_out,home_squad_depth,home_top_scorer_available,home_goalkeeper_available,home_defenders_available,home_midfielders_available,away_recent_gw_ppg,away_recent_gw_goals,away_recent_gw_conceded,away_recent_gw_wins,away_recent_gw_draws,away_recent_gw_losses,away_recent_gw_win_rate,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_avg_goals_scored_l20,away_avg_goals_conceded_l20,away_ppg_l20,away_win_rate_l20,away_momentum,away_league_position,away_league_points,away_goal_difference,away_position_strength,away_prev_gw_result,away_prev_gw_goals,away_prev_gw_conceded,away_days_since_last_match,away_availability_rate,away_key_players_out,away_squad_depth,away_top_scorer_available,away_goalkeeper_available,away_defenders_available,away_midfielders_available,form_differential_l5,attack_differential_l5,defense_differential_l5,availability_differential,rest_differential,position_differential,points_differential,gd_differential,momentum_differential,key_players_differential,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,home_score,away_score,outcome,match_date
30,7.684210526315789,2.0,1.9,1.4,6,2,2,0.6,2.6,0.8,2.6,0.8,1.9,1.4,2.0,0.6,1.6,1.5,1.55,0.4,0.6000000000000001,4,95,-1,1.0,0,2,2,18,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,1.6,1.3,1.4,4,4,2,0.4,1.4,1.6,1.6,0.4,1.3,1.4,1.6,0.4,1.25,1.7,1.35,0.35,0.0,17,113,11,0.0,1,1,0,25,100.0,0.0,4.0,1.0,1.0,0.8,0.8,1.0,1.2000000000000002,0.8,-20.09936440423411,-7,13,-18,-12,0.6000000000000001,-2.0,3,1.3333333333333333,2.6666666666666665,0,3,0,2025-04-02 18:45:00+00:00
30,7.684210526315789,1.7,2.3,1.4,5,2,3,0.5,1.4,1.0,1.4,0.4,2.3,1.4,1.7,0.5,1.75,1.55,1.25,0.35,-0.30000000000000004,16,139,77,0.0,0,2,2,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.3,0.3,2.3,1,0,9,0.1,0.0,2.4,0.0,0.0,0.3,2.3,0.3,0.1,0.6,2.4,0.4,0.1,-0.3,22,17,-40,0.0,-1,0,3,16,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.4,1.4,0.0,2,6,122,117,-5.551115123125783e-17,0.0,1,2.0,0.0,2,0,2,2025-04-02 18:45:00+00:00
30,7.684210526315789,1.8,1.7,1.7,6,0,4,0.6,1.2,2.2,1.2,0.4,1.7,1.7,1.8,0.6,1.95,1.5,1.75,0.55,-0.6000000000000001,7,107,32,0.5,1,1,0,22,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7,1.7,1.0,5,2,3,0.5,1.6,0.6,2.0,0.6,1.7,1.0,1.7,0.5,1.6,1.35,1.4,0.4,0.30000000000000004,8,80,-4,0.5,1,2,1,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.8,-0.40000000000000013,-1.6,0.0,4,1,27,36,-0.9000000000000001,0.0,3,2.3333333333333335,2.0,2,1,2,2025-04-02 18:45:00+00:00
30,7.684210526315789,0.3,0.9,3.1,1,0,9,0.1,0.6,3.2,0.0,0.0,0.9,3.1,0.3,0.1,0.75,2.55,0.4,0.1,-0.3,23,9,-49,0.0,-1,1,2,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.2,1.8,0.7,7,1,2,0.7,2.0,0.6,2.4,0.8,1.8,0.7,2.2,0.7,1.55,1.1,1.8,0.5,0.19999999999999973,19,88,2,0.0,1,1,0,25,100.0,0.0,9.0,1.0,1.0,0.8,0.8,-2.4,-1.4,-2.6,-99.15,-7,-4,-79,-51,-0.4999999999999997,-0.85,1,1.0,2.0,1,1,1,2025-04-02 18:45:00+00:00
30,7.815789473684211,2.4,2.2,0.8,7,3,0,0.7,2.2,0.8,2.6,0.8,2.2,0.8,2.4,0.7,2.6,1.1,2.4,0.7,0.20000000000000018,12,152,87,0.5,1,3,1,25,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7,1.7,1.1,4,5,1,0.4,1.4,1.2,1.4,0.2,1.7,1.1,1.7,0.4,1.1,1.0,1.25,0.25,-0.30000000000000004,5,82,-15,1.0,0,1,1,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2000000000000002,0.8000000000000003,0.3999999999999999,0.0,7,-7,70,102,0.5000000000000002,0.0,3,1.3333333333333333,1.3333333333333333,1,0,2,2025-04-02 19:00:00+00:00
30,7.842105263157895,1.4,1.5,1.4,4,2,4,0.4,1.2,1.2,1.2,0.4,1.5,1.4,1.4,0.4,1.7,1.3,1.6,0.45,-0.19999999999999996,9,112,30,0.5,-1,0,1,18,100.0,0.0,6.0,1.0,1.0,0.8,0.8,1.0,1.4,1.5,3,1,6,0.3,1.4,1.2,1.4,0.4,1.4,1.5,1.0,0.3,1.85,1.65,1.05,0.3,0.3999999999999999,15,100,25,0.0,-1,0,2,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.19999999999999996,-0.19999999999999996,0.0,99.15,0,6,12,5,-0.5999999999999999,0.85,3,3.3333333333333335,1.3333333333333333,1,0,2,2025-04-03 19:00:00+00:00
31,7.868421052631579,1.7,1.7,1.1,4,5,1,0.4,1.0,1.2,0.8,0.0,1.7,1.1,1.7,0.4,1.1,1.0,1.25,0.25,-0.8999999999999999,5,82,-16,1.0,-1,0,1,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.1,1.6,0.7,6,3,1,0.6,0.8,0.6,1.6,0.4,1.6,0.7,2.1,0.6,1.9,0.7,2.15,0.6,-0.5,2,150,92,1.0,1,2,1,3,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,-0.8,0.19999999999999996,-0.6,-58.429903926766805,-1,-3,-68,-108,-0.3999999999999999,2.15,3,0.3333333333333333,1.0,1,1,1,2025-04-05 11:30:00+00:00
31,7.894736842105263,1.1,0.9,1.1,3,2,5,0.3,0.8,0.6,1.4,0.4,0.9,1.1,1.1,0.3,1.0,1.55,1.15,0.3,0.2999999999999998,18,86,-31,0.0,-1,0,1,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.1,1.9,1.5,3,2,5,0.3,1.0,1.8,0.2,0.0,1.9,1.5,1.1,0.3,1.8,1.3,1.45,0.4,-0.9000000000000001,3,92,-2,1.0,-1,1,2,2,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,1.2,-0.19999999999999996,1.2000000000000002,-85.73238773648536,1,-15,-6,-29,1.2,1.15,3,1.0,1.0,2,2,1,2025-04-05 14:00:00+00:00
31,7.894736842105263,2.0,1.7,0.7,6,2,2,0.6,1.8,0.8,2.0,0.6,1.7,0.7,2.0,0.6,1.55,1.15,1.7,0.45,0.0,19,89,2,0.0,0,1,1,2,100.0,0.0,9.0,1.0,1.0,0.8,0.8,1.9,1.8,1.6,6,1,3,0.6,2.0,1.4,2.0,0.6,1.8,1.6,1.9,0.6,1.55,1.55,1.55,0.4,0.10000000000000009,4,95,-4,1.0,-1,0,3,2,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.0,-0.19999999999999996,0.5999999999999999,20.09936440423411,0,-15,-6,6,-0.10000000000000009,2.0,3,1.6666666666666667,2.0,2,1,2,2025-04-05 14:00:00+00:00
31,7.894736842105263,0.4,1.0,2.8,1,1,8,0.1,1.4,2.6,0.6,0.2,1.0,2.8,0.4,0.1,1.0,2.1,0.75,0.2,0.19999999999999996,21,20,-33,0.0,1,2,1,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.0,1.3,4,1,5,0.4,1.2,0.8,2.0,0.6,1.0,1.3,1.3,0.4,1.35,1.55,1.3,0.4,0.7,13,75,-32,0.5,1,1,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4,0.19999999999999996,-1.8,0.0,-1,-8,-55,-1,-0.5,0.0,1,2.0,1.0,1,2,0,2025-04-05 14:00:00+00:00
31,7.973684210526316,1.6,1.4,1.3,4,4,2,0.4,1.8,1.4,2.0,0.6,1.4,1.3,1.6,0.4,1.35,1.5,1.5,0.4,0.3999999999999999,17,116,14,0.0,1,3,0,2,100.0,0.0,4.0,1.0,1.0,0.8,0.8,1.7,2.1,1.6,5,2,3,0.5,1.8,1.2,2.0,0.6,2.1,1.6,1.7,0.5,1.8,1.4,1.9,0.6,0.30000000000000004,11,93,-3,0.5,1,1,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.0,-0.19999999999999996,99.15,-1,-6,23,17,0.09999999999999987,0.85,3,1.6666666666666667,2.0,2,1,2,2025-04-05 16:30:00+00:00
31,8.0,1.4,1.3,1.2,4,2,4,0.4,1.6,1.0,1.4,0.4,1.3,1.2,1.4,0.4,1.6,1.35,1.4,0.4,0.0,8,80,-5,0.5,-1,1,2,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.5,1.3,5,1,4,0.5,1.4,0.6,1.8,0.6,1.5,1.3,1.6,0.5,1.7,1.25,1.7,0.5,0.19999999999999996,9,115,31,0.5,1,1,0,2,100.0,0.0,6.0,1.0,1.0,0.8,0.8,-0.40000000000000013,0.20000000000000018,-0.4,-99.15,1,1,-35,-36,-0.19999999999999996,-0.85,3,1.6666666666666667,1.3333333333333333,0,0,1,2025-04-06 13:00:00+00:00
31,8.0,1.5,1.4,1.3,5,0,5,0.5,1.2,1.4,1.2,0.4,1.4,1.3,1.5,0.5,1.5,1.35,1.5,0.4,-0.30000000000000004,14,92,-2,0.5,-1,1,2,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.6,2.2,0.7,8,2,0,0.8,2.0,0.6,2.6,0.8,2.2,0.7,2.6,0.8,2.55,1.05,2.4,0.7,0.0,12,155,88,0.5,1,1,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4000000000000001,-0.8,-0.7999999999999999,0.0,1,-2,-63,-90,-0.30000000000000004,0.0,3,2.0,3.0,3,2,2,2025-04-06 13:00:00+00:00
31,8.0,1.0,1.3,1.4,3,1,6,0.3,1.2,1.4,0.8,0.2,1.3,1.4,1.0,0.3,1.65,1.65,0.9,0.25,-0.19999999999999996,15,100,24,0.0,-1,0,1,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.4,1.0,2.7,1,1,8,0.1,0.6,2.8,0.2,0.0,1.0,2.7,0.4,0.1,0.75,2.6,0.3,0.05,-0.2,23,10,-49,0.0,0,1,1,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6000000000000001,0.6,1.4,0.0,-1,8,90,73,5.551115123125783e-17,0.0,1,5.0,0.0,3,1,2,2025-04-06 13:00:00+00:00
31,8.078947368421053,1.4,1.4,1.3,4,2,4,0.4,1.8,1.2,1.6,0.4,1.4,1.3,1.4,0.4,1.4,1.45,1.25,0.35,0.20000000000000018,10,97,-5,0.5,-1,0,1,4,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.7,2.1,1.3,5,2,3,0.5,1.0,1.0,1.4,0.4,2.1,1.3,1.7,0.5,1.8,1.45,1.4,0.4,-0.30000000000000004,16,142,79,0.0,1,2,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.20000000000000018,0.8,-0.19999999999999996,72.08818660613744,1,6,-45,-84,0.5000000000000002,-1.15,3,1.0,2.3333333333333335,0,0,1,2025-04-06 15:30:00+00:00
31,8.105263157894736,0.3,0.2,2.3,1,0,9,0.1,0.0,2.4,0.0,0.0,0.2,2.3,0.3,0.1,0.55,2.45,0.35,0.1,-0.3,22,17,-42,0.0,-1,0,2,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.8,1.7,1.8,6,0,4,0.6,1.4,2.0,1.8,0.6,1.7,1.8,1.8,0.6,2.0,1.45,1.9,0.6,0.0,7,110,33,0.5,1,2,1,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.8,-1.4,-0.3999999999999999,0.0,0,-15,-93,-75,-0.3,0.0,1,0.0,4.0,0,3,0,2025-04-07 19:00:00+00:00
32,8.131578947368421,1.7,1.9,1.1,5,2,3,0.5,1.0,0.6,1.6,0.4,1.9,1.1,1.7,0.5,1.75,1.35,1.45,0.4,-0.09999999999999987,16,143,79,0.0,0,0,0,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.2,1.8,0.7,7,1,2,0.7,2.0,0.6,2.6,0.8,1.8,0.7,2.2,0.7,1.55,1.1,1.8,0.5,0.3999999999999999,19,92,3,0.0,1,2,1,6,100.0,0.0,9.0,1.0,1.0,0.8,0.8,-1.0,-1.0,0.0,-99.15,-1,3,51,76,-0.4999999999999998,-0.85,3,2.6666666666666665,2.0,5,2,2,2025-04-12 11:30:00+00:00
32,8.157894736842104,1.6,2.1,1.7,5,1,4,0.5,1.4,0.8,2.0,0.6,2.1,1.7,1.6,0.5,1.8,1.35,1.9,0.6,0.3999999999999999,11,93,-4,0.5,-1,1,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.5,1.5,1.0,3,6,1,0.3,0.8,1.0,0.8,0.0,1.5,1.0,1.5,0.3,1.15,1.05,1.25,0.25,-0.7,5,83,-16,1.0,0,1,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2,0.5999999999999999,0.19999999999999996,0.0,-1,-6,10,12,1.0999999999999999,0.0,3,0.6666666666666666,1.0,0,1,0,2025-04-12 14:00:00+00:00
32,8.157894736842104,1.6,1.7,1.8,5,1,4,0.5,1.4,1.8,1.4,0.4,1.7,1.8,1.6,0.5,1.5,1.6,1.4,0.35,-0.20000000000000018,4,95,-5,1.0,-1,1,2,7,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.3,0.2,2.4,1,0,9,0.1,0.0,2.2,0.0,0.0,0.2,2.4,0.3,0.1,0.55,2.45,0.35,0.1,-0.3,22,17,-45,0.0,-1,0,3,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.4,0.40000000000000013,79.0506355957659,3,18,78,40,0.09999999999999981,-1.15,1,2.0,2.0,2,2,1,2025-04-12 14:00:00+00:00
32,8.157894736842104,0.4,1.0,2.7,1,1,8,0.1,0.8,2.6,0.2,0.0,1.0,2.7,0.4,0.1,0.8,2.65,0.3,0.05,-0.2,23,10,-51,0.0,-1,1,3,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.5,1.4,4,4,2,0.4,1.8,1.2,2.4,0.8,1.5,1.4,1.6,0.4,1.45,1.45,1.65,0.45,0.7999999999999998,17,119,15,0.0,1,2,1,6,100.0,0.0,4.0,1.0,1.0,0.8,0.8,-2.1999999999999997,-1.0,-1.4000000000000001,-99.15,0,-6,-109,-66,-0.9999999999999998,-0.85,1,0.0,1.0,0,3,0,2025-04-12 14:00:00+00:00
32,8.236842105263158,1.9,1.5,0.7,5,4,1,0.5,1.0,0.6,1.8,0.4,1.5,0.7,1.9,0.5,1.9,0.7,2.15,0.6,-0.09999999999999987,2,151,92,1.0,0,1,1,7,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,1.4,1.1,1.0,4,2,4,0.4,0.8,1.0,1.0,0.2,1.1,1.0,1.4,0.4,1.45,1.25,1.3,0.35,-0.3999999999999999,8,81,-5,0.5,0,0,0,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8,0.19999999999999996,0.4,58.429903926766805,1,6,70,97,0.30000000000000004,-2.15,3,2.0,0.6666666666666666,1,1,1,2025-04-12 16:30:00+00:00
32,8.263157894736842,2.3,2.2,1.0,7,2,1,0.7,2.0,0.8,2.4,0.8,2.2,1.0,2.3,0.7,2.55,1.2,2.25,0.65,0.10000000000000009,12,155,87,0.5,-1,2,3,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,0.8,1.1,2,3,5,0.2,1.0,1.0,1.0,0.2,0.8,1.1,0.9,0.2,1.1,1.65,1.15,0.3,0.09999999999999998,18,87,-31,0.0,0,2,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.0,0.19999999999999996,0.0,0,6,68,118,1.1102230246251565e-16,0.0,3,3.3333333333333335,1.0,2,1,2,2025-04-13 13:00:00+00:00
32,8.263157894736842,1.6,1.2,1.1,5,1,4,0.5,1.4,1.0,2.0,0.6,1.2,1.1,1.6,0.5,1.35,1.6,1.3,0.4,0.3999999999999999,13,78,-31,0.5,1,2,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.5,1.3,4,1,5,0.4,1.0,1.4,0.8,0.2,1.5,1.3,1.3,0.4,1.75,1.6,1.05,0.3,-0.5,15,103,26,0.0,1,3,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2,0.3999999999999999,0.3999999999999999,0.0,0,2,-25,-57,0.8999999999999999,0.0,3,2.0,1.3333333333333333,4,2,2,2025-04-13 13:00:00+00:00
32,8.263157894736842,1.6,1.3,1.1,5,1,4,0.5,1.2,0.2,2.0,0.6,1.3,1.1,1.6,0.5,1.65,1.2,1.7,0.5,0.3999999999999999,9,116,31,0.5,0,0,0,7,100.0,0.0,6.0,1.0,1.0,0.8,0.8,0.4,1.1,2.8,1,1,8,0.1,1.4,2.2,0.6,0.2,1.1,2.8,0.4,0.1,0.95,2.15,0.6,0.15,0.19999999999999996,21,20,-34,0.0,-1,1,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,-0.19999999999999996,2.0,99.15,0,12,96,65,0.19999999999999996,0.85,1,0.0,2.0,2,2,1,2025-04-13 13:00:00+00:00
32,8.342105263157896,1.8,1.8,1.7,6,0,4,0.6,2.0,1.2,2.4,0.8,1.8,1.7,1.8,0.6,2.1,1.45,1.9,0.6,0.5999999999999999,7,113,36,0.5,1,3,0,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2,1.1,1.2,3,3,4,0.3,1.4,0.8,1.6,0.4,1.1,1.2,1.2,0.3,1.25,1.45,1.15,0.3,0.40000000000000013,10,98,-5,0.5,0,0,0,7,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,0.7999999999999998,0.6000000000000001,-0.3999999999999999,-72.08818660613744,-2,3,15,41,0.19999999999999973,1.15,3,1.6666666666666667,1.0,4,1,2,2025-04-13 15:30:00+00:00
32,8.368421052631579,1.1,1.9,1.5,3,2,5,0.3,1.4,2.0,0.4,0.0,1.9,1.5,1.1,0.3,1.8,1.25,1.5,0.4,-0.7000000000000001,3,93,-2,1.0,0,2,2,9,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,1.8,1.5,1.2,6,0,4,0.6,1.8,1.4,1.8,0.6,1.5,1.2,1.8,0.6,1.55,1.45,1.5,0.4,0.0,14,95,-1,0.5,1,3,2,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4,-0.40000000000000013,-0.6000000000000001,85.73238773648536,1,11,-2,-1,-0.7000000000000001,-1.15,3,2.0,1.6666666666666667,1,0,2,2025-04-14 19:00:00+00:00
29,8.394736842105264,1.8,1.9,1.8,6,0,4,0.6,2.0,0.8,2.4,0.8,1.9,1.8,1.8,0.6,2.15,1.45,1.9,0.6,0.5999999999999999,7,116,39,0.5,1,4,1,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.9,1.8,1.2,6,1,3,0.6,2.0,1.6,2.0,0.6,1.8,1.2,1.9,0.6,1.65,1.25,1.8,0.5,0.10000000000000009,19,92,0,0.0,-1,2,5,4,100.0,0.0,9.0,1.0,1.0,0.8,0.8,0.3999999999999999,0.0,0.8,-99.15,-1,12,24,39,0.4999999999999998,-0.85,3,1.6666666666666667,1.0,5,0,2,2025-04-16 18:30:00+00:00
33,8.421052631578947,1.5,1.2,0.9,4,3,3,0.4,0.8,1.0,1.0,0.2,1.2,0.9,1.5,0.4,1.5,1.3,1.3,0.35,-0.5,8,82,-5,0.5,0,1,1,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.6,1.9,4,2,4,0.4,1.4,2.0,1.0,0.2,1.6,1.9,1.4,0.4,1.5,1.65,1.3,0.3,-0.3999999999999999,4,96,-5,1.0,0,2,2,7,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.0,-0.5999999999999999,1.0,-79.0506355957659,-1,-4,-14,0,-0.10000000000000009,1.15,3,0.3333333333333333,0.6666666666666666,4,2,2,2025-04-19 14:00:00+00:00
33,8.421052631578947,1.6,1.6,1.7,5,1,4,0.5,1.2,2.4,1.4,0.4,1.6,1.7,1.6,0.5,1.55,1.4,1.75,0.5,-0.20000000000000018,19,92,-5,0.0,-1,0,5,2,100.0,0.0,9.0,1.0,1.0,0.8,0.8,1.1,1.6,1.4,3,2,5,0.3,1.4,1.6,1.0,0.2,1.6,1.4,1.1,0.3,1.8,1.15,1.65,0.45,-0.10000000000000009,3,96,-1,1.0,1,1,0,4,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,0.3999999999999999,-0.19999999999999996,-0.7999999999999998,13.417612263514641,-2,-16,-4,-4,-0.10000000000000009,2.0,3,0.0,1.0,0,0,1,2025-04-19 14:00:00+00:00
33,8.421052631578947,1.5,1.5,1.0,3,6,1,0.3,0.8,0.8,1.2,0.2,1.5,1.0,1.5,0.3,1.2,1.05,1.35,0.3,-0.30000000000000004,5,86,-15,1.0,1,1,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7,1.8,1.3,5,2,3,0.5,1.8,1.0,1.6,0.4,1.8,1.3,1.7,0.5,2.0,1.25,1.6,0.45,-0.09999999999999987,16,146,82,0.0,1,5,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.40000000000000013,-1.0,0.19999999999999996,0.0,0,11,-60,-97,-0.20000000000000018,0.0,3,0.6666666666666666,2.0,0,2,0,2025-04-19 14:00:00+00:00
33,8.421052631578947,0.9,0.9,1.1,2,3,5,0.2,0.8,1.4,0.4,0.0,0.9,1.1,0.9,0.2,1.05,1.75,1.0,0.25,-0.5,18,87,-32,0.0,-1,1,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.4,0.8,2.7,1,1,8,0.1,0.8,2.4,0.2,0.0,0.8,2.7,0.4,0.1,0.7,2.65,0.3,0.05,-0.2,23,10,-54,0.0,-1,0,3,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.2,0.0,1.0,0.0,-1,5,77,22,-0.3,0.0,1,1.0,0.0,1,1,1,2025-04-19 14:00:00+00:00
33,8.526315789473685,1.8,1.6,1.2,5,3,2,0.5,2.0,1.0,2.4,0.8,1.6,1.2,1.8,0.5,1.5,1.35,1.75,0.5,0.5999999999999999,17,122,18,0.0,1,3,0,7,100.0,0.0,4.0,1.0,1.0,0.8,0.8,2.1,2.3,1.4,7,0,3,0.7,3.0,0.4,3.0,1.0,2.3,1.4,2.1,0.7,2.4,1.35,2.05,0.65,0.8999999999999999,7,119,44,0.5,1,5,0,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.6000000000000001,-1.0,-0.6,99.15,5,-10,3,-26,-0.30000000000000004,0.85,3,0.6666666666666666,3.6666666666666665,4,1,2,2025-04-19 16:30:00+00:00
33,8.552631578947368,1.5,1.3,1.3,5,0,5,0.5,1.4,1.4,1.2,0.4,1.3,1.3,1.5,0.5,1.5,1.3,1.5,0.4,-0.30000000000000004,14,95,-2,0.5,-1,0,1,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.2,1.2,4,2,4,0.4,0.8,0.6,1.6,0.4,1.2,1.2,1.4,0.4,1.65,1.25,1.6,0.45,0.20000000000000018,9,117,31,0.5,0,2,2,7,100.0,0.0,6.0,1.0,1.0,0.8,0.8,-0.40000000000000013,0.5999999999999999,-0.7999999999999999,-99.15,-2,-5,-22,-33,-0.5000000000000002,-0.85,3,0.6666666666666666,1.3333333333333333,1,2,0,2025-04-20 13:00:00+00:00
33,8.552631578947368,0.5,1.3,2.4,1,2,7,0.1,1.4,2.0,0.8,0.2,1.3,2.4,0.5,0.1,1.0,2.2,0.6,0.15,0.30000000000000004,21,21,-34,0.0,0,2,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.9,1.4,0.6,5,4,1,0.5,1.2,0.8,1.8,0.4,1.4,0.6,1.9,0.5,1.8,0.75,2.05,0.55,-0.09999999999999987,2,152,92,1.0,0,1,1,7,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,-1.0,0.19999999999999996,-1.2,-58.429903926766805,0,-19,-131,-126,0.3999999999999999,2.15,1,0.0,1.0,0,4,0,2025-04-20 13:00:00+00:00
33,8.552631578947368,1.2,1.1,1.3,3,3,4,0.3,1.0,1.2,1.0,0.2,1.1,1.3,1.2,0.3,1.25,1.6,1.1,0.3,-0.19999999999999996,10,98,-8,0.5,-1,1,4,6,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.9,1.5,1.0,6,1,3,0.6,2.0,1.0,2.6,0.8,1.5,1.0,1.9,0.6,1.35,1.65,1.3,0.4,0.7000000000000002,13,81,-29,0.5,1,4,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.6,-1.0,-0.19999999999999996,72.08818660613744,-1,3,17,21,-0.9000000000000001,-1.15,3,1.6666666666666667,1.6666666666666667,0,1,0,2025-04-20 13:00:00+00:00
33,8.631578947368421,0.4,0.4,2.4,1,1,8,0.1,0.4,2.2,0.2,0.0,0.4,2.4,0.4,0.1,0.6,2.45,0.4,0.1,-0.2,22,18,-45,0.0,0,2,2,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.3,2.0,1.0,7,2,1,0.7,2.0,1.0,2.4,0.8,2.0,1.0,2.3,0.7,2.5,1.15,2.25,0.65,0.10000000000000009,12,158,88,0.5,1,2,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-2.1999999999999997,-1.6,-1.2000000000000002,0.0,1,-10,-140,-133,-0.3000000000000001,0.0,1,1.0,3.0,0,1,0,2025-04-20 15:30:00+00:00
33,8.657894736842104,1.3,1.5,1.4,4,1,5,0.4,1.4,2.0,0.8,0.2,1.5,1.4,1.3,0.4,1.65,1.8,0.9,0.25,-0.5,15,103,24,0.0,-1,2,4,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.8,1.6,4,1,5,0.4,1.4,1.0,1.8,0.6,1.8,1.6,1.3,0.4,1.8,1.25,1.9,0.6,0.5,11,93,-5,0.5,-1,0,1,9,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.0,0.0,-1.0,0.0,-1,-4,10,29,-1.0,0.0,3,1.6666666666666667,0.6666666666666666,1,2,0,2025-04-21 19:00:00+00:00
