home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_form_momentum,home_scoring_consistency,home_availability_rate,home_key_players_out,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_form_momentum,away_scoring_consistency,away_availability_rate,away_key_players_out,home_prev_gw_result,home_prev_gw_goals_scored,home_prev_gw_goals_conceded,home_prev_gw_was_home,home_days_since_last_match,home_prev_gw_result_encoded,away_prev_gw_result,away_prev_gw_goals_scored,away_prev_gw_goals_conceded,away_prev_gw_was_home,away_days_since_last_match,away_prev_gw_result_encoded,home_league_position,home_points,home_goal_difference,home_position_category,home_position_category_encoded,away_league_position,away_points,away_goal_difference,away_position_category,away_position_category_encoded,h2h_matches,h2h_home_goals_avg,h2h_away_goals_avg,attack_differential,defense_differential,form_differential,availability_differential,rest_differential,position_differential,points_differential,goal_difference_differential,home_position_strength,away_position_strength,gameweek,home_goals,away_goals,season,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_clean_sheets_l5,home_btts_l5,home_high_scoring_rate,home_low_scoring_rate,home_squad_depth,home_venue_ppg,home_venue_goals_avg,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_clean_sheets_l5,away_btts_l5,away_high_scoring_rate,away_low_scoring_rate,away_squad_depth,away_venue_ppg,away_venue_goals_avg
0.6,2.4,0.2,0.0,0.0,0.5278640450004206,100.0,0,1.6,0.4,2.4,0.8,0.0,0.4672514169971265,100.0,0,L,0.0,1.0,0,7,-1,W,2.0,0.0,1,6,1,17,88,-35,bottom_half,1,14,99,-12,mid_table,2,4,2.0,0.5,-1.0,-2.0,-2.1999999999999997,0.0,1,-3,-11,-23,0.2,0.35,3,2,3,2025-26,1.3,1.6,1.3,0.4,0.0,0.4,0.2,0.8,5.0,1.4,1.6,1.2,0.8,1.7,0.5,0.6,0.2,0.6,0.4,5.0,1.8,1.0
1.2,1.6,1.2,0.4,0.75,0.4340578300578996,100.0,0,1.2,1.6,1.2,0.4,0.75,0.5444665782197482,86.58238773648536,2,W,2.0,0.0,0,7,1,W,1.0,0.0,1,7,1,7,110,17,top_half,3,9,107,-2,top_half,3,4,2.5,1.0,0.0,0.0,0.0,13.417612263514641,0,2,3,19,0.7,0.6,3,0,1,2025-26,1.4,2.1,1.0,0.3,0.4,0.2,0.4,0.6,5.0,1.2,1.6,1.2,1.2,1.5,0.4,0.4,0.4,0.4,0.6,5.0,1.0,1.4
0.6,1.0,0.8,0.2,0.25,0.5278640450004206,72.93818660613744,2,1.0,2.2,0.6,0.2,0.75,0.585786437626905,98.4479500818232,0,D,1.0,1.0,0,5,0,W,2.0,0.0,1,7,1,13,103,-12,mid_table,2,18,27,-38,relegation,0,2,1.0,1.0,-0.4,1.2000000000000002,0.20000000000000007,-25.50976347568576,-2,5,76,26,0.4,0.15,3,3,2,2025-26,0.8,1.5,0.6,0.1,0.2,0.2,0.2,0.8,7.0,0.8,0.4,1.2,1.6,0.9,0.2,0.2,0.6,0.2,0.8,10.0,0.8,1.2
1.5,1.5,1.5,0.33,0.0,0.5,100.0,0,1.2,1.4,1.4,0.4,0.0,0.6909830056250525,100.0,0,L,0.0,2.0,0,7,-1,W,1.0,0.0,1,7,1,24,3,1,relegation,0,15,98,-1,bottom_half,1,0,1.5,1.5,0.30000000000000004,-0.10000000000000009,0.10000000000000009,0.0,0,-9,-95,2,-0.15,0.3,3,2,1,2025-26,,,,,,,,,,,,1.7,1.3,1.8,0.5,0.4,0.6,0.2,0.8,5.0,1.6,1.2
1.5,1.5,1.5,0.33,0.0,0.5,100.0,0,0.8,1.0,0.8,0.2,-0.75,0.4772255750516611,100.0,0,L,0.0,5.0,0,7,-1,L,2.0,3.0,1,4,-1,25,3,-4,relegation,0,6,127,43,top_half,3,0,1.5,1.5,0.7,-0.5,0.7,0.0,3,-19,-124,-47,-0.2,0.75,3,0,0,2025-26,,,,,,,,,,,,1.8,1.1,1.4,0.4,0.4,0.2,0.4,0.6,5.0,1.0,1.0
2.0,1.2,2.0,0.6,-0.75,0.38742588672279304,79.90063559576589,2,1.8,0.6,2.0,0.6,-0.25,0.3585701736362872,100.0,0,L,0.0,2.0,0,7,-1,L,0.0,2.0,1,8,-1,9,110,-2,top_half,3,3,165,92,top_4,4,4,1.0,1.5,0.19999999999999996,-0.6,0.0,-20.09936440423411,-1,-6,-55,-94,0.6,0.9,3,2,1,2025-26,1.9,1.7,1.5,0.4,0.2,0.6,0.6,0.4,7.0,1.8,2.0,1.9,0.6,2.3,0.7,0.6,0.2,0.6,0.4,5.0,2.2,1.6
1.6,1.2,1.6,0.4,0.0,0.4672514169971265,100.0,0,1.4,2.2,1.2,0.4,-0.75,0.4672514169971265,100.0,0,D,1.0,1.0,0,7,0,L,1.0,5.0,1,8,-1,11,105,-4,mid_table,2,16,95,-37,bottom_half,1,4,2.5,2.0,0.20000000000000018,1.0000000000000002,0.40000000000000013,0.0,-1,5,10,33,0.5,0.25,3,0,3,2025-26,1.2,1.3,1.2,0.3,0.0,0.8,0.6,0.4,5.0,0.8,1.0,1.4,2.0,0.9,0.2,0.2,0.6,0.4,0.6,5.0,1.2,1.6
2.4,2.0,1.6,0.4,0.5,0.4672514169971265,100.0,0,2.2,0.6,2.6,0.8,0.5,0.37833392500911667,59.279903926766806,3,W,3.0,2.0,0,5,1,W,5.0,0.0,1,7,1,1,172,93,top_4,4,2,169,103,top_4,4,4,1.5,1.5,0.19999999999999973,-1.4,-1.0,40.720096073233194,-2,1,3,-10,1.0,0.95,3,1,0,2025-26,2.3,1.8,1.7,0.5,0.0,1.0,0.8,0.2,5.0,2.2,2.8,2.0,0.9,1.9,0.5,0.6,0.4,0.6,0.4,6.0,2.2,2.0
0.6,0.6,1.4,0.4,-0.75,0.5278640450004206,100.0,0,1.6,0.8,1.8,0.4,-0.5,0.39736545293100783,100.0,0,L,0.0,1.0,0,8,-1,D,1.0,1.0,1,7,0,5,135,21,top_half,3,12,104,-1,mid_table,2,4,2.5,0.5,-1.0,0.20000000000000007,-0.40000000000000013,0.0,1,7,31,22,0.8,0.45,3,0,3,2025-26,1.4,0.7,1.9,0.6,0.6,0.0,0.2,0.8,4.0,2.6,1.8,1.3,1.7,1.2,0.2,0.4,0.6,0.4,0.6,9.0,1.2,1.0
1.8,0.4,2.4,0.8,-0.75,0.34205126154338317,59.279903926766806,3,1.2,1.4,1.4,0.4,-0.75,0.4340578300578996,100.0,0,L,0.0,1.0,0,12,-1,L,0.0,3.0,1,12,-1,2,169,102,top_4,4,12,105,-7,mid_table,2,4,2.5,1.0,0.6000000000000001,0.9999999999999999,1.0,-40.720096073233194,0,10,64,109,0.95,0.45,4,3,0,2025-26,1.9,0.9,1.8,0.5,0.6,0.2,0.4,0.6,6.0,1.6,2.0,1.1,1.4,1.2,0.3,0.0,0.6,0.4,0.6,5.0,1.6,1.4
1.4,1.4,1.8,0.6,0.75,0.646110632135477,86.58238773648536,2,2.0,1.4,2.0,0.6,0.0,0.38742588672279304,79.90063559576589,2,W,1.0,0.0,0,14,1,W,2.0,1.0,1,13,1,9,110,-1,top_half,3,7,113,-1,top_half,3,4,2.0,1.0,-0.6000000000000001,0.0,-0.19999999999999996,6.6817521407194675,1,-2,-3,0,0.6,0.7,4,2,1,2025-26,1.1,1.0,1.7,0.5,0.6,0.4,0.4,0.6,5.0,2.0,1.0,2.0,1.6,1.8,0.5,0.0,0.8,0.6,0.4,7.0,1.2,1.8
1.8,0.8,1.8,0.4,0.0,0.37833392500911667,100.0,0,1.5,1.5,1.5,0.33,0.0,0.5,100.0,0,W,3.0,0.0,0,12,1,W,2.0,1.0,1,14,1,10,107,2,top_half,3,24,6,2,relegation,0,0,1.5,1.5,0.30000000000000004,0.7,0.30000000000000004,0.0,-2,14,101,0,0.55,-0.15,4,0,0,2025-26,1.4,1.2,1.5,0.3,0.4,0.6,0.4,0.6,9.0,1.8,1.6,,,,,,,,,,,
1.6,0.6,2.4,0.8,0.0,0.4672514169971265,100.0,0,0.4,1.2,0.8,0.2,-0.75,0.5278640450004205,100.0,0,W,3.0,2.0,0,14,1,L,0.0,3.0,1,12,-1,14,102,-11,mid_table,2,5,135,18,top_half,3,4,0.0,1.0,1.2000000000000002,0.6,1.5999999999999999,0.0,2,-9,-33,-29,0.35,0.8,4,0,0,2025-26,1.4,0.9,1.9,0.6,0.6,0.2,0.6,0.4,5.0,1.6,1.4,1.2,0.9,1.6,0.5,0.4,0.0,0.2,0.8,4.0,1.2,1.0
1.0,1.6,1.0,0.2,-0.75,0.4494897427831781,100.0,0,1.5,1.5,1.5,0.33,0.0,0.5,100.0,0,L,0.0,2.0,0,14,-1,D,0.0,0.0,1,13,0,13,103,-8,mid_table,2,25,4,-4,relegation,0,0,1.5,1.5,-0.5,-0.10000000000000009,-0.5,0.0,1,12,99,-4,0.4,-0.2,4,1,0,2025-26,0.9,1.6,0.8,0.2,0.0,0.6,0.2,0.8,5.0,0.8,1.2,,,,,,,,,,,
0.4,1.0,0.4,0.0,0.25,0.5278640450004206,100.0,0,1.0,2.6,0.2,0.0,0.0,0.5,100.0,0,D,0.0,0.0,0,13,0,L,2.0,3.0,1,14,-1,6,128,43,top_half,3,17,88,-36,bottom_half,1,4,3.0,2.0,-0.6,1.6,0.2,0.0,-1,11,40,79,0.75,0.2,4,1,0,2025-26,1.4,1.0,1.2,0.3,0.4,0.2,0.2,0.8,5.0,1.8,2.4,1.3,1.8,1.0,0.3,0.0,0.6,0.4,0.6,5.0,1.2,1.0
1.6,2.2,1.2,0.4,0.75,0.42705098312484224,100.0,0,1.2,1.4,1.2,0.4,0.0,0.4340578300578996,100.0,0,W,3.0,0.0,0,13,1,L,0.0,1.0,1,14,-1,16,98,-34,bottom_half,1,9,110,16,top_half,3,4,1.0,1.5,0.40000000000000013,-0.8000000000000003,0.0,0.0,-1,-7,-12,-50,0.25,0.6,4,0,3,2025-26,1.5,1.8,1.1,0.3,0.2,0.6,0.4,0.6,5.0,0.6,1.2,1.1,2.1,0.7,0.2,0.4,0.2,0.4,0.6,5.0,0.8,1.2
1.2,1.8,0.8,0.2,0.0,0.6909830056250525,100.0,0,1.8,0.2,2.6,0.8,0.0,0.34205126154338317,100.0,0,L,1.0,2.0,0,14,-1,W,2.0,0.0,1,14,1,15,98,-2,bottom_half,1,4,139,41,top_4,4,4,1.0,1.5,-0.6000000000000001,-1.6,-1.8,0.0,0,-11,-41,-43,0.3,0.85,4,2,2,2025-26,1.8,1.5,1.7,0.5,0.2,0.8,0.2,0.8,5.0,2.0,2.2,1.7,0.7,2.3,0.7,0.8,0.2,0.4,0.6,6.0,2.0,1.6
1.2,2.0,0.6,0.2,0.0,0.5444665782197482,98.4479500818232,0,2.2,1.6,2.0,0.6,0.75,0.4340578300578996,100.0,0,L,2.0,3.0,0,14,-1,W,1.0,0.0,1,13,1,18,27,-39,relegation,0,1,175,94,top_4,4,2,0.0,1.0,-1.0000000000000002,-0.3999999999999999,-1.4,-1.552049918176806,1,-17,-148,-133,0.15,1.0,4,0,1,2025-26,1.3,1.8,0.8,0.2,0.2,0.6,0.4,0.6,10.0,1.0,1.2,2.2,1.5,2.0,0.6,0.2,0.8,0.6,0.4,5.0,1.2,1.8
2.0,1.0,1.8,0.6,-0.75,0.38742588672279304,100.0,0,1.2,1.0,1.4,0.4,0.75,0.4340578300578996,72.93818660613744,2,L,1.0,2.0,0,14,-1,W,3.0,2.0,1,15,1,3,165,91,top_4,4,12,106,-11,mid_table,2,4,2.0,1.5,0.8,0.0,0.40000000000000013,27.061813393862565,-1,9,59,102,0.9,0.45,4,3,0,2025-26,2.0,0.8,2.2,0.7,0.4,0.4,0.6,0.4,5.0,2.4,2.2,1.1,1.7,0.8,0.2,0.2,0.4,0.4,0.6,7.0,0.4,1.2
2.0,1.0,2.6,0.8,0.5,0.4142135623730951,100.0,0,1.2,0.6,2.0,0.6,-0.5,0.4340578300578996,100.0,0,W,1.0,0.0,0,5,1,D,0.0,0.0,1,6,0,1,178,95,top_4,4,14,103,-11,mid_table,2,4,1.5,1.0,0.8,-0.4,0.6000000000000001,0.0,-1,13,75,106,1.0,0.35,5,2,1,2025-26,2.1,1.4,2.0,0.6,0.4,0.6,0.4,0.6,5.0,2.2,2.6,1.3,0.9,1.7,0.5,0.6,0.2,0.4,0.6,5.0,1.8,1.4
1.6,1.4,1.4,0.4,-0.75,0.39736545293100783,79.90063559576589,2,1.8,1.0,1.8,0.6,0.75,0.4340578300578996,100.0,0,L,1.0,2.0,0,7,-1,W,3.0,0.0,0,6,1,9,113,-2,top_half,3,7,113,19,top_half,3,4,3.5,2.5,-0.19999999999999996,-0.3999999999999999,-0.40000000000000013,-20.09936440423411,1,-2,0,-21,0.6,0.7,5,2,2,2025-26,1.9,1.6,1.7,0.5,0.0,0.8,0.4,0.6,7.0,2.2,2.0,1.2,1.7,1.0,0.3,0.6,0.2,0.6,0.4,5.0,1.4,1.4
1.0,1.8,0.6,0.2,0.0,0.5,98.4479500818232,0,0.8,1.8,0.8,0.2,0.0,0.4340578300578996,100.0,0,L,0.0,1.0,1,6,-1,L,0.0,3.0,0,7,-1,18,27,-40,relegation,0,13,105,-10,mid_table,2,2,1.0,1.0,0.19999999999999996,0.0,-0.20000000000000007,-1.552049918176806,-1,-5,-78,-30,0.15,0.4,5,1,1,2025-26,1.3,1.8,0.8,0.2,0.2,0.4,0.4,0.6,10.0,0.8,1.0,1.1,1.6,1.2,0.3,0.0,0.4,0.2,0.8,5.0,1.6,1.2
1.4,2.4,1.2,0.4,-0.75,0.3973654529310078,100.0,0,1.0,0.4,1.4,0.2,0.0,0.4494897427831781,100.0,0,L,0.0,3.0,1,6,-1,D,0.0,0.0,1,7,0,16,98,-37,bottom_half,1,10,108,2,top_half,3,4,0.5,2.0,0.3999999999999999,-2.0,-0.19999999999999996,0.0,-1,-6,-10,-39,0.25,0.55,5,1,2,2025-26,1.4,1.9,1.1,0.3,0.2,0.4,0.4,0.6,5.0,0.4,0.8,1.4,0.7,1.6,0.3,0.6,0.4,0.2,0.8,9.0,1.8,1.6
0.6,2.0,0.2,0.0,-0.25,0.5278640450004206,100.0,0,1.5,1.5,1.5,0.33,0.0,0.5,100.0,0,L,0.0,1.0,0,7,-1,L,0.0,1.0,0,7,-1,17,88,-37,bottom_half,1,25,4,-5,relegation,0,0,1.5,1.5,-0.9,-0.5,-1.3,0.0,0,8,84,-32,0.2,-0.2,5,1,3,2025-26,0.9,1.7,0.7,0.2,0.0,0.4,0.2,0.8,5.0,0.8,1.2,,,,,,,,,,,
1.2,1.4,1.4,0.4,-0.75,0.4340578300578996,72.93818660613744,2,2.0,0.6,2.2,0.6,-0.5,0.3483314773547883,100.0,0,L,0.0,3.0,0,6,-1,D,2.0,2.0,0,6,0,13,106,-14,mid_table,2,4,140,41,top_4,4,4,1.5,1.5,-0.8,-0.7999999999999999,-0.8000000000000003,-27.061813393862565,0,-9,-34,-55,0.4,0.85,5,2,1,2025-26,1.0,1.6,0.8,0.2,0.2,0.4,0.4,0.6,7.0,1.2,1.0,1.7,0.7,2.3,0.7,0.6,0.4,0.6,0.4,6.0,2.0,2.0
0.6,1.2,1.0,0.2,0.75,0.6461106321354769,100.0,0,1.2,1.6,1.0,0.2,0.0,0.6909830056250527,100.0,0,W,1.0,0.0,1,7,1,D,2.0,2.0,1,7,0,12,106,-7,mid_table,2,15,99,-2,bottom_half,1,4,1.0,1.5,-0.6,0.40000000000000013,0.0,0.0,0,3,7,-5,0.45,0.3,5,3,1,2025-26,1.0,1.5,1.1,0.3,0.2,0.4,0.0,1.0,5.0,0.8,0.8,1.9,1.6,1.7,0.5,0.2,0.8,0.2,0.8,5.0,1.4,1.2
1.6,1.0,2.4,0.8,0.0,0.646110632135477,86.58238773648536,2,0.6,0.8,1.0,0.2,0.75,0.5278640450004206,100.0,0,W,2.0,1.0,1,7,1,W,1.0,0.0,1,7,1,9,113,0,top_half,3,6,131,44,top_half,3,4,1.5,3.0,1.0,-0.19999999999999996,1.4,-13.417612263514641,0,-3,-18,-44,0.6,0.75,5,0,0,2025-26,1.2,1.1,1.7,0.5,0.6,0.4,0.6,0.4,5.0,2.0,1.2,1.0,1.0,1.2,0.3,0.6,0.2,0.2,0.8,5.0,0.6,0.4
1.5,1.5,1.5,0.33,0.0,0.5,100.0,0,0.0,1.2,0.4,0.0,0.25,1.0,100.0,0,D,0.0,0.0,0,7,0,D,0.0,0.0,0,7,0,24,7,2,relegation,0,5,136,18,top_half,3,0,1.5,1.5,1.5,-0.30000000000000004,1.1,0.0,0,-19,-129,-16,-0.15,0.8,5,1,1,2025-26,,,,,,,,,,,,0.9,0.9,1.4,0.4,0.4,0.0,0.0,1.0,4.0,0.8,0.4
2.2,0.4,2.4,0.8,0.0,0.34205126154338317,59.279903926766806,3,2.0,0.8,1.8,0.6,0.0,0.38742588672279304,100.0,0,W,3.0,0.0,1,8,1,W,3.0,0.0,1,7,1,2,172,105,top_4,4,3,168,94,top_4,4,4,3.0,1.0,0.20000000000000018,0.4,0.5999999999999999,-40.720096073233194,1,1,4,11,0.95,0.9,5,1,1,2025-26,2.1,0.8,2.0,0.6,0.6,0.2,0.6,0.4,6.0,2.0,2.4,1.8,0.6,2.2,0.7,0.6,0.2,0.6,0.4,5.0,2.0,1.8
1.2,2.0,0.8,0.2,0.0,0.6909830056250527,100.0,0,1.2,1.6,1.4,0.4,0.75,0.4340578300578996,72.93818660613744,2,L,1.0,3.0,0,6,-1,W,2.0,1.0,1,6,1,15,99,-4,bottom_half,1,12,109,-13,mid_table,2,4,2.5,1.0,0.0,-0.3999999999999999,-0.5999999999999999,27.061813393862565,0,-3,-10,9,0.3,0.45,6,3,1,2025-26,1.6,1.7,1.4,0.4,0.2,0.8,0.2,0.8,5.0,2.0,2.6,1.2,1.6,1.1,0.3,0.0,0.6,0.4,0.6,7.0,0.4,1.0
0.8,1.4,1.4,0.4,0.0,0.4340578300578996,74.45698359063594,2,1.2,1.0,2.0,0.6,0.25,0.5444665782197482,86.58238773648536,2,W,3.0,1.0,0,7,1,D,0.0,0.0,1,6,0,25,7,-3,relegation,0,8,114,0,top_half,3,0,1.5,1.5,-0.3999999999999999,-0.3999999999999999,-0.6000000000000001,-12.125404145849416,1,-17,-107,-3,-0.2,0.65,6,2,2,2025-26,0.8,1.4,1.4,0.4,0.4,0.2,0.2,0.8,8.0,1.4,0.8,1.2,1.1,1.7,0.5,0.6,0.4,0.4,0.6,5.0,1.4,1.2
1.8,1.0,1.4,0.4,-0.5,0.37833392500911667,100.0,0,1.0,1.6,0.8,0.2,0.25,0.5,98.4479500818232,0,D,1.0,1.0,0,5,0,D,1.0,1.0,1,7,0,3,169,94,top_4,4,18,28,-40,relegation,0,2,3.0,3.0,0.8,0.6000000000000001,0.5999999999999999,1.552049918176806,-2,15,141,134,0.9,0.15,6,5,1,2025-26,1.7,0.7,2.0,0.6,0.4,0.4,0.4,0.6,5.0,2.4,1.8,1.3,1.8,0.8,0.2,0.2,0.4,0.4,0.6,10.0,0.8,1.6
1.2,0.4,1.8,0.4,0.5,0.4340578300578996,100.0,0,2.2,1.0,3.0,1.0,0.0,0.4340578300578996,100.0,0,W,2.0,1.0,0,7,1,W,2.0,1.0,1,7,1,10,111,3,top_half,3,1,181,96,top_4,4,4,0.5,1.0,-1.0000000000000002,0.6,-1.2,0.0,0,-9,-70,-93,0.55,1.0,6,2,1,2025-26,1.6,0.8,1.8,0.4,0.6,0.4,0.4,0.6,9.0,1.4,1.2,2.2,1.5,2.0,0.6,0.4,0.6,0.6,0.4,5.0,1.8,1.6
2.0,1.0,1.6,0.4,-0.25,0.3483314773547883,100.0,0,1.2,1.6,1.0,0.2,0.0,0.5444665782197482,79.90063559576589,2,L,1.0,2.0,0,6,-1,D,2.0,2.0,1,7,0,4,140,40,top_4,4,10,114,-2,top_half,3,4,3.5,1.0,0.8,0.6000000000000001,0.6000000000000001,20.09936440423411,-1,6,26,42,0.85,0.55,6,1,3,2025-26,1.6,0.8,2.0,0.6,0.4,0.6,0.6,0.4,6.0,2.6,1.4,1.9,1.4,1.8,0.5,0.0,0.8,0.4,0.6,7.0,1.2,1.8
1.0,1.8,1.0,0.2,-0.5,0.4494897427831781,100.0,0,1.2,0.8,1.6,0.4,-0.5,0.4340578300578996,84.87524596181073,2,D,1.0,1.0,0,7,0,D,1.0,1.0,1,6,0,13,106,-10,mid_table,2,24,8,2,relegation,0,0,1.5,1.5,-0.19999999999999996,-1.0,-0.6000000000000001,15.124754038189266,1,11,98,-12,0.4,-0.15,6,0,1,2025-26,1.0,1.6,1.0,0.2,0.0,0.6,0.2,0.8,5.0,0.8,1.0,1.2,0.8,1.6,0.4,0.4,0.4,0.4,0.6,3.0,1.6,1.2
2.0,0.6,2.0,0.6,-0.5,0.4494897427831781,100.0,0,0.6,2.4,0.0,0.0,0.0,0.5278640450004206,100.0,0,D,2.0,2.0,0,7,0,L,1.0,3.0,1,7,-1,9,114,19,top_half,3,17,88,-39,bottom_half,1,4,1.5,1.5,1.4,1.7999999999999998,2.0,0.0,0,8,26,58,0.6,0.2,6,1,1,2025-26,1.3,1.7,1.1,0.3,0.6,0.2,0.8,0.2,5.0,0.6,1.0,0.9,2.0,0.4,0.1,0.0,0.4,0.2,0.8,5.0,0.6,0.6
0.2,1.0,0.6,0.0,0.0,0.6909830056250527,100.0,0,1.2,1.0,1.6,0.4,0.5,0.4772255750516611,100.0,0,D,1.0,1.0,0,7,0,W,3.0,1.0,1,7,1,5,137,18,top_half,3,11,109,-5,mid_table,2,4,2.0,2.5,-1.0,0.0,-1.0,0.0,0,6,28,23,0.8,0.5,6,3,1,2025-26,0.6,0.9,1.2,0.3,0.4,0.2,0.0,1.0,4.0,2.0,1.4,1.2,1.4,1.4,0.4,0.2,0.6,0.2,0.8,5.0,1.4,1.2
0.6,0.6,1.2,0.2,0.0,0.5278640450004206,100.0,0,2.0,0.4,2.0,0.6,-0.5,0.3333333333333333,59.279903926766806,3,D,0.0,0.0,0,7,0,D,1.0,1.0,1,7,0,6,132,44,top_half,3,2,173,105,top_4,4,4,1.0,0.5,-1.4,-0.19999999999999996,-0.8,40.720096073233194,0,-4,-41,-61,0.75,0.95,6,1,2,2025-26,0.9,0.6,1.3,0.3,0.8,0.2,0.2,0.8,5.0,1.8,1.6,1.8,0.9,1.8,0.5,0.6,0.2,0.4,0.6,6.0,2.0,1.8
1.2,1.0,1.4,0.4,0.0,0.4340578300578996,100.0,0,1.0,2.6,0.6,0.2,0.0,0.4494897427831781,100.0,0,L,1.0,2.0,0,9,-1,L,1.0,2.0,1,9,-1,14,103,-12,mid_table,2,16,98,-38,bottom_half,1,4,1.0,0.5,0.19999999999999996,1.6,0.7999999999999999,0.0,0,2,5,26,0.35,0.25,6,1,1,2025-26,1.4,0.9,1.7,0.5,0.4,0.4,0.4,0.6,5.0,1.6,1.2,1.4,2.0,1.0,0.3,0.2,0.4,0.2,0.8,5.0,1.8,2.0
1.2,0.6,2.2,0.6,-0.5,0.5444665782197482,86.58238773648536,2,1.2,1.4,1.4,0.4,-0.25,0.47722557505166113,100.0,0,D,2.0,2.0,0,6,0,L,1.0,3.0,0,5,-1,9,115,0,top_half,3,11,109,-7,mid_table,2,4,2.0,1.5,0.0,0.7999999999999999,0.8000000000000003,-13.417612263514641,1,2,6,7,0.6,0.5,7,3,1,2025-26,1.3,1.2,1.7,0.5,0.6,0.4,0.4,0.6,5.0,2.0,1.0,1.1,1.6,1.1,0.3,0.2,0.6,0.2,0.8,5.0,0.8,1.0
1.0,1.8,1.0,0.2,0.25,0.4142135623730951,74.45698359063594,2,1.6,0.8,1.6,0.4,-0.5,0.4672514169971265,100.0,0,D,2.0,2.0,1,6,0,D,1.0,1.0,1,6,0,25,8,-3,relegation,0,9,115,19,top_half,3,0,1.5,1.5,-0.6000000000000001,-1.0,-0.6000000000000001,-25.543016409364057,0,-16,-107,-22,-0.2,0.6,7,1,2,2025-26,1.0,1.8,1.0,0.2,0.2,0.4,0.4,0.6,8.0,1.6666666666666667,1.0,1.3,1.3,1.2,0.3,0.4,0.4,0.6,0.4,5.0,1.6,1.6
2.2,0.6,2.0,0.6,0.0,0.34205126154338317,59.279903926766806,3,1.2,2.2,0.8,0.2,0.25,0.4772255750516611,100.0,0,W,2.0,1.0,0,5,1,D,1.0,1.0,0,4,0,2,176,106,top_4,4,16,99,-38,bottom_half,1,4,0.0,5.5,1.0000000000000002,1.6,1.2,-40.720096073233194,1,14,77,144,0.95,0.25,7,2,0,2025-26,1.8,0.8,2.0,0.6,0.4,0.4,0.6,0.4,6.0,2.0,2.2,1.3,1.8,1.1,0.3,0.2,0.6,0.2,0.8,5.0,2.0,1.8
1.4,2.0,1.4,0.4,-0.25,0.4672514169971265,72.93818660613744,2,0.8,0.8,1.6,0.4,0.75,0.5444665782197482,84.87524596181073,2,L,1.0,3.0,0,7,-1,W,1.0,0.0,0,6,1,12,109,-15,mid_table,2,24,11,3,relegation,0,0,1.5,1.5,0.5999999999999999,-1.2,-0.20000000000000018,-11.937059355673298,1,12,98,-18,0.45,-0.15,7,2,0,2025-26,1.2,1.8,1.0,0.3,0.0,0.8,0.4,0.6,7.0,1.8,1.4,0.8,0.8,1.6,0.4,0.4,0.4,0.2,0.8,3.0,1.3333333333333333,0.3333333333333333
2.2,1.6,1.4,0.4,-0.75,0.37833392500911667,100.0,0,1.6,1.0,2.4,0.8,-0.75,0.5278640450004206,100.0,0,L,1.0,3.0,1,7,-1,L,1.0,2.0,0,7,-1,4,140,38,top_4,4,1,181,95,top_4,4,4,2.0,1.0,0.6000000000000001,-0.6000000000000001,-1.0,0.0,0,-3,-41,-57,0.85,1.0,7,2,1,2025-26,1.6,1.1,1.7,0.5,0.2,0.8,0.6,0.4,6.0,2.0,1.4,1.8,1.6,1.7,0.5,0.4,0.6,0.4,0.6,5.0,1.2,1.6
0.8,1.8,0.2,0.0,0.25,0.5444665782197482,100.0,0,1.6,1.6,1.4,0.4,0.75,0.4672514169971265,79.90063559576589,2,D,1.0,1.0,0,7,0,W,3.0,1.0,0,7,1,17,89,-39,bottom_half,1,9,117,0,top_half,3,4,0.5,1.0,-0.8,-0.19999999999999996,-1.2,20.09936440423411,0,-8,-28,-39,0.2,0.6,7,1,1,2025-26,0.7,2.1,0.2,0.0,0.0,0.6,0.2,0.8,5.0,0.2,0.8,1.9,1.3,1.8,0.5,0.0,0.8,0.6,0.4,7.0,1.8,2.0
0.8,1.0,1.0,0.2,0.0,0.5444665782197482,100.0,0,0.4,1.8,0.4,0.0,-0.25,0.6461106321354769,100.0,0,L,1.0,2.0,1,6,-1,L,0.0,1.0,1,7,-1,6,132,43,top_half,3,13,106,-11,mid_table,2,4,2.5,3.0,0.4,0.8,0.6,0.0,-1,7,26,54,0.75,0.4,7,2,0,2025-26,0.7,0.8,1.0,0.2,0.6,0.4,0.2,0.8,5.0,1.2,1.2,1.0,1.5,1.0,0.2,0.0,0.4,0.0,1.0,5.0,1.2,1.0
1.4,1.0,1.6,0.4,-0.5,0.4672514169971265,100.0,0,1.6,0.6,2.2,0.6,0.5,0.4672514169971265,100.0,0,D,1.0,1.0,1,5,0,W,2.0,1.0,1,7,1,14,104,-12,mid_table,2,10,114,4,top_half,3,4,1.5,2.5,-0.20000000000000018,-0.4,-0.6000000000000001,0.0,-2,-4,-10,-16,0.35,0.55,7,2,1,2025-26,1.5,0.9,1.8,0.5,0.4,0.6,0.4,0.6,5.0,1.8,1.4,1.6,0.7,2.0,0.5,0.4,0.6,0.6,0.4,9.0,2.2,1.6
