fpl_id,player_name,full_name,team_code,position,price,selected_by_percent,form,points_per_game,total_points,goals_scored,assists,clean_sheets,minutes,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,status,news,chance_of_playing_next_round,fpl_team_id,short_name,team_name
397,Darwin,Darwin Núñez Ribeiro,14,4,6.5,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Al-Hilal permanently.,0.0,14.0,MUN,Manchester United FC
398,Danns,Jayden Danns,14,4,4.3,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,Hamstring injury - Unknown return date,0.0,14.0,MUN,Manchester United FC
499,Isak,Alexander Isak,14,4,10.3,4.0,2.8,2.9,29,2,1,1,501,0,0,2,97.6,36.5,143.0,26.9,i,Ankle injury - Unknown return date,0.0,14.0,MUN,Manchester United FC
661,Ekitiké,Hugo Ekitiké,14,4,9.0,33.6,6.2,4.8,77,8,1,4,953,0,0,16,332.8,132.2,369.0,82.4,a,,100.0,14.0,MUN,Manchester United FC
686,Ngumoha,Rio Ngumoha,14,3,4.3,0.7,0.0,2.0,10,1,0,0,42,0,0,0,44.2,34.0,25.0,10.4,a,,,14.0,MUN,Manchester United FC
692,Leoni,Giovanni Leoni,14,2,4.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,Knee injury - Expected back 01 Sep,0.0,14.0,MUN,Manchester United FC
746,Morrison,Kieran Morrison,14,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,14.0,MUN,Manchester United FC
760,Lucky,Wellity Lucky,14,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,14.0,MUN,Manchester United FC
182,Trafford,James Trafford,43,1,4.6,1.0,0.0,3.7,11,0,0,1,270,0,0,0,100.2,0.0,0.0,10.1,a,,,,,
399,Ederson M.,Ederson Santana de Moraes,43,1,5.3,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Fenerbache permanently.,0.0,,,
400,Ortega Moreno,Stefan Ortega Moreno,43,1,4.7,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
401,Bettinelli,Marcus Bettinelli,43,1,3.9,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,100.0,,,
402,Aït-Nouri,Rayan Aït-Nouri,43,2,5.7,3.9,0.2,2.4,12,0,0,1,204,1,0,1,46.4,37.8,7.0,9.1,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
403,Gvardiol,Joško Gvardiol,43,2,6.0,9.2,5.3,5.2,67,2,1,6,1128,2,0,4,286.6,81.6,152.0,52.1,a,,100.0,,,
404,Akanji,Manuel Akanji,43,2,5.4,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Inter Milan on loan for the rest of the season.,0.0,,,
405,Aké,Nathan Aké,43,2,5.3,0.6,0.3,1.7,12,0,0,1,222,0,0,0,39.4,25.0,13.0,7.8,a,,,,,
406,Khusanov,Abdukodir Khusanov,43,2,5.4,0.3,0.2,2.4,12,0,0,1,250,1,0,0,46.4,8.7,0.0,5.6,a,,100.0,,,
407,Matheus N.,Matheus Nunes,43,2,5.4,2.3,5.0,5.1,76,1,4,6,1233,2,0,8,332.8,182.7,44.0,56.1,a,,,,,
408,Rúben,Rúben dos Santos Gato Alves Dias,43,2,5.7,7.4,4.8,4.8,81,2,0,8,1445,0,0,3,404.4,78.2,61.0,54.5,a,,,,,
409,Stones,John Stones,43,2,5.4,0.6,0.2,1.7,12,0,0,1,351,0,0,0,76.6,19.6,2.0,9.8,i,Thigh injury - Unknown return date,0.0,,,
410,Lewis,Rico Lewis,43,2,4.7,1.3,0.5,2.2,18,0,1,1,204,0,0,2,54.8,62.6,25.0,14.2,a,,100.0,,,
411,O'Reilly,Nico O'Reilly,43,2,5.3,11.6,3.7,4.6,74,1,3,8,1223,2,0,2,307.0,201.9,183.0,69.3,a,,100.0,,,
412,Vitor Reis,Vitor de Oliveira Nunes dos Reis,43,2,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Girona on loan for the rest of the season.,0.0,,,
413,Marmoush,Omar Marmoush,43,3,8.3,2.4,0.5,1.6,16,0,1,0,204,0,0,2,41.4,39.1,93.0,17.2,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,,,
414,Foden,Phil Foden,43,3,9.0,41.8,9.7,6.1,91,7,2,8,1225,3,0,10,412.6,511.6,292.0,121.4,a,,100.0,,,
415,Savinho,Sávio Moreira de Oliveira,43,3,6.9,0.4,1.2,1.8,24,0,2,2,464,1,0,0,66.2,124.8,174.0,36.5,a,,100.0,,,
416,Bernardo,Bernardo Mota Veiga de Carvalho e Silva,43,3,6.2,0.5,2.0,2.2,38,0,2,6,1139,4,0,0,152.2,249.0,45.0,44.5,a,,,,,
417,Cherki,Rayan Cherki,43,3,6.6,9.0,4.3,4.4,53,1,7,3,549,1,0,8,237.8,369.1,140.0,74.8,a,,100.0,,,
418,Doku,Jérémy Doku,43,3,6.4,3.5,2.2,3.9,59,1,6,5,935,0,0,6,267.4,496.4,314.0,107.7,i,Leg injury - Expected back 01 Jan,0.0,,,
420,Gündoğan,İlkay Gündoğan,43,3,6.3,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Galatasaray permanently.,0.0,,,
421,Rodrigo,Rodrigo 'Rodri' Hernandez Cascante,43,3,6.3,0.4,0.0,2.0,12,0,0,1,292,0,0,0,50.6,50.9,19.0,12.0,d,Muscle injury - 50% chance of playing,50.0,,,
422,Kovačić,Mateo Kovačić,43,3,5.9,0.0,0.0,1.0,1,0,0,0,4,0,0,0,2.6,0.8,0.0,0.3,i,Ankle injury - Unknown return date,0.0,,,
423,N.Gonzalez,Nico González Iglesias,43,3,5.9,0.1,2.7,2.9,46,1,0,7,1133,4,0,1,233.4,149.3,58.0,44.1,a,,100.0,,,
424,Bobb,Oscar Bobb,43,3,5.1,0.2,0.0,2.0,18,0,1,2,464,1,0,0,69.8,154.3,87.0,31.2,i,Hamstring injury - Expected back 27 Jan,0.0,,,
425,Echeverri,Claudio Echeverri,43,3,5.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Bayer Leverkusen on loan for the rest of the season.,0.0,,,
427,Reijnders,Tijjani Reijnders,43,3,5.2,11.9,3.7,3.6,57,3,2,5,1096,2,0,3,234.4,223.7,278.0,73.0,a,,,,,
428,Nypan,Sverre Nypan,43,3,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Middlesbrough on loan for the rest of the season.,0.0,,,
429,Phillips,Kalvin Phillips,43,3,4.8,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
430,Haaland,Erling Haaland,43,4,15.1,74.3,7.8,8.9,151,19,4,9,1462,0,0,31,772.2,116.3,889.0,177.9,a,,100.0,,,
736,Donnarumma,Gianluigi Donnarumma,43,1,5.7,10.3,4.2,4.1,57,0,0,7,1260,4,0,0,239.0,0.0,0.0,24.0,a,,,,,
739,Mukasa,Divine Mukasa,43,3,4.4,0.0,0.2,1.0,1,0,0,0,15,0,0,0,2.0,17.8,0.0,2.0,a,,,,,
740,Mfuni,Stephen Mfuni,43,2,3.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
742,McAidoo,Ryan McAidoo,43,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
763,Gray,Charlie Gray,43,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
764,Heskey,Reigan Heskey,43,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,
119,Mbeumo,Bryan Mbeumo,1,3,8.1,10.7,2.2,4.6,74,6,1,2,1405,3,0,10,360.0,472.6,527.0,135.9,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,1.0,ARS,Arsenal FC
431,Bayindir,Altay Bayındır,1,1,4.8,0.3,0.0,1.8,11,0,0,0,540,0,0,0,118.4,10.0,0.0,12.8,a,,,1.0,ARS,Arsenal FC
432,Onana,André Onana,1,1,4.9,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Trabzonspor on loan for the rest of the season.,0.0,1.0,ARS,Arsenal FC
433,Harrison,Elyh Harrison,1,1,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,On loan to Shrewsbury Town,0.0,1.0,ARS,Arsenal FC
434,Heaton,Tom Heaton,1,1,3.9,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
435,Mee,Dermot Mee,1,1,3.9,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
436,De Ligt,Matthijs de Ligt,1,2,5.0,2.2,0.3,3.3,43,1,0,1,1170,0,0,5,276.6,60.2,122.0,45.7,i,Back injury - Unknown return date,0.0,1.0,ARS,Arsenal FC
437,Martinez,Lisandro Martínez,1,2,4.8,0.2,2.0,2.0,12,0,0,1,184,0,0,1,46.2,25.8,1.0,7.3,a,,100.0,1.0,ARS,Arsenal FC
438,Mazraoui,Noussair Mazraoui,1,2,4.9,0.2,1.0,1.9,17,0,0,1,439,1,0,2,106.6,51.1,14.0,17.1,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,1.0,ARS,Arsenal FC
439,D.Leon,Diego León Blanco,1,2,4.2,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
440,Dalot,Diogo Dalot Teixeira,1,2,4.4,2.0,6.0,3.7,59,1,5,3,1134,2,0,4,251.4,227.8,97.0,57.6,a,,100.0,1.0,ARS,Arsenal FC
441,Dorgu,Patrick Dorgu,1,2,4.1,2.4,4.3,2.5,43,1,2,2,889,4,0,4,240.0,211.7,153.0,60.5,a,,,1.0,ARS,Arsenal FC
442,Maguire,Harry Maguire,1,2,4.3,0.5,0.0,4.1,33,1,1,2,341,0,0,3,86.8,16.3,40.0,14.3,i,Hamstring injury - Unknown return date,0.0,1.0,ARS,Arsenal FC
443,Shaw,Luke Shaw,1,2,4.5,0.6,2.0,2.3,42,0,1,3,1548,3,0,0,270.6,117.4,21.0,40.9,a,,,1.0,ARS,Arsenal FC
444,Yoro,Leny Yoro,1,2,4.3,1.4,1.0,1.7,31,0,1,1,1027,0,0,1,173.6,58.2,34.0,26.5,a,,,1.0,ARS,Arsenal FC
445,Amass,Harry Amass,1,2,4.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Sheffield Wednesday on loan for the rest of the season.,0.0,1.0,ARS,Arsenal FC
446,Fredricson,Tyler Fredricson,1,2,3.8,0.1,0.2,1.0,1,0,0,0,2,0,0,0,4.0,0.0,0.0,0.4,a,,,1.0,ARS,Arsenal FC
447,Heaven,Ayden Heaven,1,2,3.8,1.8,2.5,2.7,19,0,1,1,411,1,0,0,135.0,22.8,12.0,17.0,a,,100.0,1.0,ARS,Arsenal FC
448,Malacia,Tyrell Malacia,1,2,3.8,0.4,0.2,1.0,1,0,0,0,2,0,0,0,3.0,0.0,0.0,0.3,a,,,1.0,ARS,Arsenal FC
449,B.Fernandes,Bruno Borges Fernandes,1,3,9.2,17.1,7.8,5.8,99,5,7,1,1475,2,0,17,599.0,739.3,331.0,167.2,i,Hamstring injury - Expected back 17 Jan,0.0,1.0,ARS,Arsenal FC
450,Cunha,Matheus Santos Carneiro da Cunha,1,3,8.0,8.7,4.5,3.5,53,3,1,3,1119,1,0,4,273.6,268.1,392.0,93.5,a,,100.0,1.0,ARS,Arsenal FC
451,Rashford,Marcus Rashford,1,3,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Barcelona on loan for the rest of the season,0.0,1.0,ARS,Arsenal FC
452,Amad,Amad Diallo,1,3,6.3,1.0,2.8,3.7,56,2,4,2,1203,1,0,6,287.2,392.2,301.0,98.2,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,1.0,ARS,Arsenal FC
454,Antony,Antony dos Santos,1,3,5.9,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Real Betis permanently.,0.0,1.0,ARS,Arsenal FC
455,Mount,Mason Mount,1,3,5.9,1.1,3.5,2.9,44,3,0,3,782,0,0,3,156.0,183.4,158.0,49.8,a,,100.0,1.0,ARS,Arsenal FC
457,Casemiro,Carlos Henrique Casimiro,1,3,5.5,1.0,3.8,4.4,70,4,3,4,1051,5,1,6,315.4,150.3,227.0,69.4,a,,100.0,1.0,ARS,Arsenal FC
458,Mainoo,Kobbie Mainoo,1,3,4.6,0.4,0.5,1.0,11,0,0,0,212,0,0,0,47.6,87.2,17.0,15.2,i,Calf injury - Expected back 17 Jan,0.0,1.0,ARS,Arsenal FC
459,Ugarte,Manuel Ugarte Ribeiro,1,3,4.7,0.1,1.2,1.7,20,0,0,1,474,1,0,0,83.6,44.2,4.0,13.0,a,,,1.0,ARS,Arsenal FC
460,Collyer,Toby Collyer,1,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined West Bromwich Albion on loan for the rest of the season.,0.0,1.0,ARS,Arsenal FC
461,Fitzgerald,Jayce Fitzgerald,1,3,4.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
462,J.Fletcher,Jack Fletcher,1,3,4.3,0.1,0.3,1.0,2,0,0,0,62,0,0,0,14.0,12.8,0.0,2.7,a,,,1.0,ARS,Arsenal FC
463,Kone,Sékou Koné,1,3,4.3,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
464,Moorhouse,Jack Moorhouse,1,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Leyton Orient on loan for the rest of the season.,0.0,1.0,ARS,Arsenal FC
465,Højlund,Rasmus Højlund,1,4,6.3,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Napoli on loan for the rest of the season.,0.0,1.0,ARS,Arsenal FC
466,Zirkzee,Joshua Zirkzee,1,4,5.8,0.5,2.3,1.8,20,1,0,1,393,1,0,3,81.2,77.7,140.0,29.6,a,,100.0,1.0,ARS,Arsenal FC
467,Obi,Chido Obi,1,4,4.2,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
468,Wheatley,Ethan Wheatley,1,4,4.5,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Northampton Town on loan for the rest of the season.,0.0,1.0,ARS,Arsenal FC
681,Šeško,Benjamin Sesko,1,4,7.2,3.1,1.2,2.7,38,2,2,1,768,1,0,5,131.6,110.3,254.0,48.9,a,,100.0,1.0,ARS,Arsenal FC
733,Lammens,Senne Lammens,1,1,5.0,1.7,2.8,2.9,35,0,0,2,1080,0,0,4,240.2,0.0,2.0,24.1,a,,,1.0,ARS,Arsenal FC
755,Lacey,Shea Lacey,1,3,4.5,0.0,0.2,1.0,1,0,0,0,6,0,0,0,4.0,0.0,9.0,1.3,a,,,1.0,ARS,Arsenal FC
769,Bendito Mantato,Bendito Mantato,1,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
771,Fletcher,Tyler Fletcher,1,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,Arsenal FC
52,J.Ramsey,Jacob Ramsey,4,3,5.3,0.2,1.0,1.2,11,0,0,0,454,2,0,0,52.6,124.7,60.0,23.8,a,,100.0,4.0,BOU,AFC Bournemouth
135,Wissa,Yoane Wissa,4,4,7.3,0.6,0.5,0.8,3,0,0,0,70,1,0,0,0.4,15.7,14.0,2.9,a,,100.0,4.0,BOU,AFC Bournemouth
469,Pope,Nick Pope,4,1,5.1,4.6,0.0,4.6,55,0,1,5,1066,1,0,3,311.2,0.0,0.0,31.1,d,Groin Injury - 75% chance of playing,75.0,4.0,BOU,AFC Bournemouth
471,Gillespie,Mark Gillespie,4,1,3.9,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
472,Odysseas,Odysseas Vlachodimos,4,1,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Sevilla on loan for the rest of the season.,0.0,4.0,BOU,AFC Bournemouth
473,Hall,Lewis Hall,4,2,5.2,1.1,2.8,2.5,28,0,1,1,698,1,0,1,188.6,96.2,64.0,34.8,a,,100.0,4.0,BOU,AFC Bournemouth
474,Schär,Fabian Schär,4,2,5.3,1.6,1.2,2.8,36,0,0,3,834,1,0,0,200.6,33.8,76.0,31.2,a,,100.0,4.0,BOU,AFC Bournemouth
475,Botman,Sven Botman,4,2,4.9,0.3,0.0,3.2,32,0,0,3,655,0,0,4,169.6,35.2,43.0,24.7,d,Back injury - 25% chance of playing,25.0,4.0,BOU,AFC Bournemouth
476,Burn,Dan Burn,4,2,5.1,4.8,3.2,4.5,67,0,3,6,1255,3,1,5,270.2,72.4,60.0,40.3,i,Rib Injury - Expected back 18 Jan,0.0,4.0,BOU,AFC Bournemouth
477,Livramento,Tino Livramento,4,2,4.9,2.6,1.3,4.3,47,0,1,5,976,1,0,3,171.8,147.0,34.0,35.3,i,Knee injury - Expected back 04 Jan,0.0,4.0,BOU,AFC Bournemouth
478,Trippier,Kieran Trippier,4,2,4.9,1.3,0.0,3.3,30,0,0,4,699,1,0,2,113.0,230.7,4.0,34.6,i,Hamstring injury - Expected back 04 Jan,0.0,4.0,BOU,AFC Bournemouth
479,Krafth,Emil Krafth,4,2,4.3,0.0,0.0,0.0,0,0,0,0,45,0,0,0,1.4,1.2,0.0,0.3,i,Knee injury - Expected back 04 Jan,0.0,4.0,BOU,AFC Bournemouth
480,Lascelles,Jamaal Lascelles,4,2,4.3,0.1,0.0,0.5,1,0,0,0,19,0,0,0,10.2,0.0,7.0,1.7,d,Lack of match fitness - 25% chance of playing,25.0,4.0,BOU,AFC Bournemouth
481,A.Murphy,Alex Murphy,4,2,3.8,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
482,Ashby,Harrison Ashby,4,2,3.9,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,100.0,4.0,BOU,AFC Bournemouth
483,Pivas,Miodrag Pivaš,4,2,3.8,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
484,Targett,Matt Targett,4,2,4.0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Middlesbrough on loan for the rest of the season.,0.0,4.0,BOU,AFC Bournemouth
485,Gordon,Anthony Gordon,4,3,7.4,4.0,5.0,3.2,42,2,2,4,778,0,1,4,172.2,211.3,243.0,62.4,a,,100.0,4.0,BOU,AFC Bournemouth
486,Elanga,Anthony Elanga,4,3,6.5,2.9,1.7,1.6,27,0,1,2,675,0,0,0,76.6,139.2,105.0,32.1,a,,,4.0,BOU,AFC Bournemouth
487,Barnes,Harvey Barnes,4,3,6.1,1.2,1.3,2.8,47,3,0,3,754,0,0,5,167.2,177.8,261.0,60.4,a,,,4.0,BOU,AFC Bournemouth
488,Bruno G.,Bruno Guimarães Rodriguez Moura,4,3,7.0,13.8,4.3,5.1,86,5,4,4,1479,4,0,12,402.4,359.5,216.0,97.8,a,,,4.0,BOU,AFC Bournemouth
489,J.Murphy,Jacob Murphy,4,3,6.0,0.8,1.3,3.1,46,2,1,5,891,0,0,2,202.8,279.1,252.0,73.3,a,,,4.0,BOU,AFC Bournemouth
490,Joelinton,Joelinton Cássio Apolinário de Lira,4,3,5.9,0.3,1.3,2.3,32,0,0,3,957,3,0,0,110.0,124.9,165.0,40.1,a,,100.0,4.0,BOU,AFC Bournemouth
491,Tonali,Sandro Tonali,4,3,5.3,1.0,1.3,2.4,44,0,1,5,1230,2,0,1,206.0,283.7,96.0,58.7,a,,100.0,4.0,BOU,AFC Bournemouth
492,Antoñito C.,Antoñito Cordero Campillo,4,3,4.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined KVC Westerlo on loan for the rest of the season.,0.0,4.0,BOU,AFC Bournemouth
494,Willock,Joe Willock,4,3,5.0,0.1,1.0,1.3,12,0,0,2,230,1,0,0,33.4,49.6,23.0,10.6,a,,100.0,4.0,BOU,AFC Bournemouth
495,Hayden,Isaac Hayden,4,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has departed the club as a free agent.,0.0,4.0,BOU,AFC Bournemouth
496,Kuol,Garang Kuol,4,3,4.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Sparta Prague permanently.,0.0,4.0,BOU,AFC Bournemouth
497,L.Miley,Lewis Miley,4,3,4.4,3.2,4.3,2.9,40,1,2,1,750,0,0,3,168.4,142.2,91.0,40.3,a,,100.0,4.0,BOU,AFC Bournemouth
498,White,Joe White,4,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Leyton Orient on loan for the rest of the season.,0.0,4.0,BOU,AFC Bournemouth
500,Osula,William Osula,4,4,5.4,0.2,0.0,1.8,18,1,1,1,213,0,0,0,41.2,14.2,68.0,12.1,d,Ankle injury - 25% chance of playing,25.0,4.0,BOU,AFC Bournemouth
501,Neave,Sean Neave,4,4,4.3,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
674,Ramsdale,Aaron Ramsdale,4,1,4.8,0.9,1.7,1.4,10,0,0,0,553,0,0,0,93.6,10.0,0.0,10.4,a,,,4.0,BOU,AFC Bournemouth
684,Thiaw,Malick Thiaw,4,2,5.0,2.7,4.2,3.7,55,2,0,2,1262,2,0,4,370.4,40.4,147.0,55.9,a,,,4.0,BOU,AFC Bournemouth
689,Seung soo,Seung-Soo Park,4,3,4.4,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
714,Woltemade,Nick Woltemade,4,4,7.4,18.6,4.8,4.7,71,7,2,5,1162,0,0,10,307.4,136.5,333.0,77.3,a,,,4.0,BOU,AFC Bournemouth
753,Ruddy,John Ruddy,4,1,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
765,Shahar,Leo Shahar,4,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
772,Alabi,Sam Alabi,4,3,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,4.0,BOU,AFC Bournemouth
12,Zinchenko,Oleksandr Zinchenko,17,2,4.9,0.2,0.2,1.5,6,0,0,0,262,0,0,0,65.0,53.2,15.0,13.3,a,,100.0,17.0,SUN,Sunderland AFC
426,McAtee,James McAtee,17,3,5.1,0.1,0.3,1.0,6,0,0,0,148,0,0,0,16.2,41.8,8.0,6.7,a,,,17.0,SUN,Sunderland AFC
502,Sels,Matz Sels,17,1,4.6,6.0,1.7,2.7,40,0,0,2,1350,1,0,0,353.8,10.0,0.0,36.4,a,,100.0,17.0,SUN,Sunderland AFC
503,C.Miguel,Carlos Miguel dos Santos Pereira,17,1,4.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Palmeiras permanently.,0.0,17.0,SUN,Sunderland AFC
504,Turner,Matt Turner,17,1,4.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,Has joined Lyon permanently.,0.0,17.0,SUN,Sunderland AFC
505,Milenković,Nikola Milenković,17,2,5.1,3.3,2.7,2.5,43,0,0,3,1530,4,0,1,296.4,31.1,73.0,40.2,a,,,17.0,SUN,Sunderland AFC
506,Murillo,Murillo Costa dos Santos,17,2,5.2,1.9,1.2,3.4,37,1,0,2,919,3,0,3,254.8,38.4,43.0,33.7,a,,100.0,17.0,SUN,Sunderland AFC
507,Aina,Ola Aina,17,2,4.7,1.9,0.0,2.0,6,0,0,0,270,1,0,0,53.8,33.3,11.0,9.8,d,Lack of match fitness - 25% chance of playing,25.0,17.0,SUN,Sunderland AFC
508,N.Williams,Neco Williams,17,2,4.7,3.5,3.2,3.1,52,1,1,3,1530,4,0,7,373.2,230.6,163.0,76.8,a,,,17.0,SUN,Sunderland AFC
509,David Carmo,David Mota Veiga Teixeira do Carmo,17,2,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Real Oviedo on loan for the rest of the season.,0.0,17.0,SUN,Sunderland AFC
510,Jair Cunha,Jair Paula da Cunha Filho,17,2,4.3,0.1,0.0,3.0,3,0,0,0,90,0,0,0,26.0,0.4,0.0,2.6,a,,,17.0,SUN,Sunderland AFC
511,Morato,Felipe Rodrigues da Silva,17,2,4.3,0.1,2.0,2.2,20,0,0,1,708,4,0,1,165.2,8.8,5.0,17.9,a,,,17.0,SUN,Sunderland AFC
512,O.Richards,Omar Richards,17,2,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,has joined Rio Ave on loan for the rest of the season.,0.0,17.0,SUN,Sunderland AFC
513,Abbott,Zach Abbott,17,2,3.8,0.3,0.2,1.0,1,0,0,0,45,0,0,0,15.6,0.6,0.0,1.6,a,,,17.0,SUN,Sunderland AFC
514,Boly,Willy Boly,17,2,3.8,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,0.0,17.0,SUN,Sunderland AFC
515,Gibbs-White,Morgan Gibbs-White,17,3,7.3,2.8,2.0,3.5,60,3,1,3,1422,0,0,4,231.2,321.1,298.0,84.7,a,,100.0,17.0,SUN,Sunderland AFC
516,Hudson-Odoi,Callum Hudson-Odoi,17,3,5.7,0.9,4.0,2.9,47,3,1,1,864,0,0,6,216.2,282.1,176.0,67.3,a,,100.0,17.0,SUN,Sunderland AFC
517,Anderson,Elliot Anderson,17,3,5.3,4.7,3.2,4.1,69,1,2,3,1530,3,0,4,358.6,485.2,144.0,99.1,a,,,17.0,SUN,Sunderland AFC
