match_id,season,gameweek,match_date,home_team,away_team,home_score,away_score,home_goals,away_goals,status,result
20110227,2011-12,23,2012-02-01T00:00:00Z,Blackburn Rovers FC,Newcastle United FC,0,2,0,2,FINISHED,A
20110228,2011-12,23,2012-02-01T00:00:00Z,Aston Villa FC,Queens Park Rangers FC,2,2,2,2,FINISHED,D
20110229,2011-12,23,2012-02-01T00:00:00Z,Bolton Wanderers FC,Arsenal FC,0,0,0,0,FINISHED,D
20110230,2011-12,24,2012-02-04T00:00:00Z,Arsenal FC,Blackburn Rovers FC,7,1,7,1,FINISHED,H
20110231,2011-12,24,2012-02-04T00:00:00Z,Manchester City FC,Fulham FC,3,0,3,0,FINISHED,H
20110232,2011-12,24,2012-02-04T00:00:00Z,Norwich City FC,Bolton Wanderers FC,2,0,2,0,FINISHED,H
20110233,2011-12,24,2012-02-04T00:00:00Z,Queens Park Rangers FC,Wolverhampton Wanderers FC,1,2,1,2,FINISHED,A
20110234,2011-12,24,2012-02-04T00:00:00Z,Stoke City FC,Sunderland AFC,0,1,0,1,FINISHED,A
20110235,2011-12,24,2012-02-04T00:00:00Z,West Bromwich Albion FC,Swansea City AFC,1,2,1,2,FINISHED,A
20110236,2011-12,24,2012-02-04T00:00:00Z,Wigan Athletic FC,Everton FC,1,1,1,1,FINISHED,D
20110237,2011-12,24,2012-02-05T00:00:00Z,Chelsea FC,Manchester United FC,3,3,3,3,FINISHED,D
20110238,2011-12,24,2012-02-05T00:00:00Z,Newcastle United FC,Aston Villa FC,2,1,2,1,FINISHED,H
20110239,2011-12,25,2012-02-06T00:00:00Z,Liverpool FC,Tottenham Hotspur FC,0,0,0,0,FINISHED,D
20110240,2011-12,25,2012-02-11T00:00:00Z,Blackburn Rovers FC,Queens Park Rangers FC,3,2,3,2,FINISHED,H
20110241,2011-12,25,2012-02-11T00:00:00Z,Bolton Wanderers FC,Wigan Athletic FC,1,2,1,2,FINISHED,A
20110242,2011-12,25,2012-02-11T00:00:00Z,Everton FC,Chelsea FC,2,0,2,0,FINISHED,H
20110243,2011-12,25,2012-02-11T00:00:00Z,Fulham FC,Stoke City FC,2,1,2,1,FINISHED,H
20110244,2011-12,25,2012-02-11T00:00:00Z,Manchester United FC,Liverpool FC,2,1,2,1,FINISHED,H
20110245,2011-12,25,2012-02-11T00:00:00Z,Sunderland AFC,Arsenal FC,1,2,1,2,FINISHED,A
20110246,2011-12,25,2012-02-11T00:00:00Z,Swansea City AFC,Norwich City FC,2,3,2,3,FINISHED,A
20110247,2011-12,25,2012-02-11T00:00:00Z,Tottenham Hotspur FC,Newcastle United FC,5,0,5,0,FINISHED,H
20110248,2011-12,26,2012-02-12T00:00:00Z,Aston Villa FC,Manchester City FC,0,1,0,1,FINISHED,A
20110249,2011-12,26,2012-02-12T00:00:00Z,Wolverhampton Wanderers FC,West Bromwich Albion FC,1,5,1,5,FINISHED,A
20110250,2011-12,26,2012-02-25T00:00:00Z,Wigan Athletic FC,Aston Villa FC,0,0,0,0,FINISHED,D
20110251,2011-12,26,2012-02-25T00:00:00Z,West Bromwich Albion FC,Sunderland AFC,4,0,4,0,FINISHED,H
20110252,2011-12,26,2012-02-25T00:00:00Z,Queens Park Rangers FC,Fulham FC,0,1,0,1,FINISHED,A
20110253,2011-12,26,2012-02-25T00:00:00Z,Chelsea FC,Bolton Wanderers FC,3,0,3,0,FINISHED,H
20110254,2011-12,26,2012-02-25T00:00:00Z,Manchester City FC,Blackburn Rovers FC,3,0,3,0,FINISHED,H
20110255,2011-12,26,2012-02-25T00:00:00Z,Newcastle United FC,Wolverhampton Wanderers FC,2,2,2,2,FINISHED,D
20110256,2011-12,26,2012-02-26T00:00:00Z,Arsenal FC,Tottenham Hotspur FC,5,2,5,2,FINISHED,H
20110257,2011-12,26,2012-02-26T00:00:00Z,Norwich City FC,Manchester United FC,1,2,1,2,FINISHED,A
20110258,2011-12,26,2012-02-26T00:00:00Z,Stoke City FC,Swansea City AFC,2,0,2,0,FINISHED,H
20110259,2011-12,27,2012-03-03T00:00:00Z,West Bromwich Albion FC,Chelsea FC,1,0,1,0,FINISHED,H
20110260,2011-12,27,2012-03-03T00:00:00Z,Wigan Athletic FC,Swansea City AFC,0,2,0,2,FINISHED,A
20110261,2011-12,27,2012-03-03T00:00:00Z,Queens Park Rangers FC,Everton FC,1,1,1,1,FINISHED,D
20110262,2011-12,27,2012-03-03T00:00:00Z,Stoke City FC,Norwich City FC,1,0,1,0,FINISHED,H
20110263,2011-12,27,2012-03-03T00:00:00Z,Liverpool FC,Arsenal FC,1,2,1,2,FINISHED,A
20110264,2011-12,27,2012-03-03T00:00:00Z,Blackburn Rovers FC,Aston Villa FC,1,1,1,1,FINISHED,D
20110265,2011-12,27,2012-03-03T00:00:00Z,Manchester City FC,Bolton Wanderers FC,2,0,2,0,FINISHED,H
20110266,2011-12,27,2012-03-04T00:00:00Z,Fulham FC,Wolverhampton Wanderers FC,5,0,5,0,FINISHED,H
20110267,2011-12,27,2012-03-04T00:00:00Z,Newcastle United FC,Sunderland AFC,1,1,1,1,FINISHED,D
20110268,2011-12,27,2012-03-04T00:00:00Z,Tottenham Hotspur FC,Manchester United FC,1,3,1,3,FINISHED,A
20110269,2011-12,28,2012-03-10T00:00:00Z,Wolverhampton Wanderers FC,Blackburn Rovers FC,0,2,0,2,FINISHED,A
20110270,2011-12,28,2012-03-10T00:00:00Z,Everton FC,Tottenham Hotspur FC,1,0,1,0,FINISHED,H
20110271,2011-12,28,2012-03-10T00:00:00Z,Sunderland AFC,Liverpool FC,1,0,1,0,FINISHED,H
20110272,2011-12,28,2012-03-10T00:00:00Z,Bolton Wanderers FC,Queens Park Rangers FC,2,1,2,1,FINISHED,H
20110273,2011-12,28,2012-03-10T00:00:00Z,Aston Villa FC,Fulham FC,1,0,1,0,FINISHED,H
20110274,2011-12,28,2012-03-10T00:00:00Z,Chelsea FC,Stoke City FC,1,0,1,0,FINISHED,H
20110275,2011-12,28,2012-03-11T00:00:00Z,Manchester United FC,West Bromwich Albion FC,2,0,2,0,FINISHED,H
20110276,2011-12,28,2012-03-11T00:00:00Z,Norwich City FC,Wigan Athletic FC,1,1,1,1,FINISHED,D
20110277,2011-12,28,2012-03-11T00:00:00Z,Swansea City AFC,Manchester City FC,1,0,1,0,FINISHED,H
20110278,2011-12,29,2012-03-12T00:00:00Z,Arsenal FC,Newcastle United FC,2,1,2,1,FINISHED,H
20110279,2011-12,29,2012-03-13T00:00:00Z,Liverpool FC,Everton FC,3,0,3,0,FINISHED,H
20110280,2011-12,29,2012-03-17T00:00:00Z,Fulham FC,Swansea City AFC,0,3,0,3,FINISHED,A
20110281,2011-12,29,2012-03-17T00:00:00Z,Wigan Athletic FC,West Bromwich Albion FC,1,1,1,1,FINISHED,D
20110282,2011-12,29,2012-03-18T00:00:00Z,Wolverhampton Wanderers FC,Manchester United FC,0,5,0,5,FINISHED,A
20110283,2011-12,29,2012-03-18T00:00:00Z,Newcastle United FC,Norwich City FC,1,0,1,0,FINISHED,H
20110284,2011-12,29,2012-03-20T00:00:00Z,Blackburn Rovers FC,Sunderland AFC,2,0,2,0,FINISHED,H
20110285,2011-12,29,2012-03-21T00:00:00Z,Tottenham Hotspur FC,Stoke City FC,1,1,1,1,FINISHED,D
20110286,2011-12,29,2012-03-21T00:00:00Z,Queens Park Rangers FC,Liverpool FC,3,2,3,2,FINISHED,H
20110287,2011-12,29,2012-03-21T00:00:00Z,Everton FC,Arsenal FC,0,1,0,1,FINISHED,A
20110288,2011-12,29,2012-03-21T00:00:00Z,Manchester City FC,Chelsea FC,2,1,2,1,FINISHED,H
20110289,2011-12,30,2012-03-24T00:00:00Z,Arsenal FC,Aston Villa FC,3,0,3,0,FINISHED,H
20110290,2011-12,30,2012-03-24T00:00:00Z,Bolton Wanderers FC,Blackburn Rovers FC,2,1,2,1,FINISHED,H
20110291,2011-12,30,2012-03-24T00:00:00Z,Chelsea FC,Tottenham Hotspur FC,0,0,0,0,FINISHED,D
20110292,2011-12,30,2012-03-24T00:00:00Z,Liverpool FC,Wigan Athletic FC,1,2,1,2,FINISHED,A
20110293,2011-12,30,2012-03-24T00:00:00Z,Norwich City FC,Wolverhampton Wanderers FC,2,1,2,1,FINISHED,H
20110294,2011-12,30,2012-03-24T00:00:00Z,Stoke City FC,Manchester City FC,1,1,1,1,FINISHED,D
20110295,2011-12,30,2012-03-24T00:00:00Z,Sunderland AFC,Queens Park Rangers FC,3,1,3,1,FINISHED,H
20110296,2011-12,30,2012-03-24T00:00:00Z,Swansea City AFC,Everton FC,0,2,0,2,FINISHED,A
20110297,2011-12,30,2012-03-25T00:00:00Z,West Bromwich Albion FC,Newcastle United FC,1,3,1,3,FINISHED,A
20110298,2011-12,31,2012-03-26T00:00:00Z,Manchester United FC,Fulham FC,1,0,1,0,FINISHED,H
20110299,2011-12,31,2012-03-31T00:00:00Z,Wolverhampton Wanderers FC,Bolton Wanderers FC,2,3,2,3,FINISHED,A
20110300,2011-12,31,2012-03-31T00:00:00Z,Wigan Athletic FC,Stoke City FC,2,0,2,0,FINISHED,H
20110301,2011-12,31,2012-03-31T00:00:00Z,Queens Park Rangers FC,Arsenal FC,2,1,2,1,FINISHED,H
20110302,2011-12,31,2012-03-31T00:00:00Z,Everton FC,West Bromwich Albion FC,2,0,2,0,FINISHED,H
20110303,2011-12,31,2012-03-31T00:00:00Z,Fulham FC,Norwich City FC,2,1,2,1,FINISHED,H
20110304,2011-12,31,2012-03-31T00:00:00Z,Aston Villa FC,Chelsea FC,2,4,2,4,FINISHED,A
20110305,2011-12,31,2012-03-31T00:00:00Z,Manchester City FC,Sunderland AFC,3,3,3,3,FINISHED,D
20110306,2011-12,31,2012-04-01T00:00:00Z,Newcastle United FC,Liverpool FC,2,0,2,0,FINISHED,H
20110307,2011-12,31,2012-04-01T00:00:00Z,Tottenham Hotspur FC,Swansea City AFC,3,1,3,1,FINISHED,H
20110308,2011-12,32,2012-04-02T00:00:00Z,Blackburn Rovers FC,Manchester United FC,0,2,0,2,FINISHED,A
20110309,2011-12,32,2012-04-06T00:00:00Z,Swansea City AFC,Newcastle United FC,0,2,0,2,FINISHED,A
20110310,2011-12,32,2012-04-07T00:00:00Z,Sunderland AFC,Tottenham Hotspur FC,0,0,0,0,FINISHED,D
20110311,2011-12,32,2012-04-07T00:00:00Z,West Bromwich Albion FC,Blackburn Rovers FC,3,0,3,0,FINISHED,H
20110312,2011-12,32,2012-04-07T00:00:00Z,Stoke City FC,Wolverhampton Wanderers FC,2,1,2,1,FINISHED,H
20110313,2011-12,32,2012-04-07T00:00:00Z,Bolton Wanderers FC,Fulham FC,0,3,0,3,FINISHED,A
20110314,2011-12,32,2012-04-07T00:00:00Z,Liverpool FC,Aston Villa FC,1,1,1,1,FINISHED,D
20110315,2011-12,32,2012-04-07T00:00:00Z,Chelsea FC,Wigan Athletic FC,2,1,2,1,FINISHED,H
20110316,2011-12,32,2012-04-07T00:00:00Z,Norwich City FC,Everton FC,2,2,2,2,FINISHED,D
20110317,2011-12,33,2012-04-08T00:00:00Z,Arsenal FC,Manchester City FC,1,0,1,0,FINISHED,H
20110318,2011-12,33,2012-04-08T00:00:00Z,Manchester United FC,Queens Park Rangers FC,2,0,2,0,FINISHED,H
20110319,2011-12,33,2012-04-09T00:00:00Z,Aston Villa FC,Stoke City FC,1,1,1,1,FINISHED,D
20110320,2011-12,33,2012-04-09T00:00:00Z,Everton FC,Sunderland AFC,4,0,4,0,FINISHED,H
20110321,2011-12,33,2012-04-09T00:00:00Z,Fulham FC,Chelsea FC,1,1,1,1,FINISHED,D
20110322,2011-12,33,2012-04-09T00:00:00Z,Newcastle United FC,Bolton Wanderers FC,2,0,2,0,FINISHED,H
20110323,2011-12,33,2012-04-09T00:00:00Z,Tottenham Hotspur FC,Norwich City FC,1,2,1,2,FINISHED,A
20110324,2011-12,33,2012-04-10T00:00:00Z,Blackburn Rovers FC,Liverpool FC,2,3,2,3,FINISHED,A
20110325,2011-12,33,2012-04-11T00:00:00Z,Wigan Athletic FC,Manchester United FC,1,0,1,0,FINISHED,H
20110326,2011-12,33,2012-04-11T00:00:00Z,Manchester City FC,West Bromwich Albion FC,4,0,4,0,FINISHED,H
20110327,2011-12,33,2012-04-11T00:00:00Z,Queens Park Rangers FC,Swansea City AFC,3,0,3,0,FINISHED,H
20110328,2011-12,33,2012-04-11T00:00:00Z,Wolverhampton Wanderers FC,Arsenal FC,0,3,0,3,FINISHED,A
20110329,2011-12,34,2012-04-14T00:00:00Z,Sunderland AFC,Wolverhampton Wanderers FC,0,0,0,0,FINISHED,D
20110330,2011-12,34,2012-04-14T00:00:00Z,Swansea City AFC,Blackburn Rovers FC,3,0,3,0,FINISHED,H
20110331,2011-12,34,2012-04-14T00:00:00Z,Norwich City FC,Manchester City FC,1,6,1,6,FINISHED,A
20110332,2011-12,34,2012-04-14T00:00:00Z,West Bromwich Albion FC,Queens Park Rangers FC,1,0,1,0,FINISHED,H
20110333,2011-12,34,2012-04-15T00:00:00Z,Manchester United FC,Aston Villa FC,4,0,4,0,FINISHED,H
20110334,2011-12,34,2012-04-16T00:00:00Z,Arsenal FC,Wigan Athletic FC,1,2,1,2,FINISHED,A
20110335,2011-12,34,2012-04-21T00:00:00Z,Arsenal FC,Chelsea FC,0,0,0,0,FINISHED,D
20110336,2011-12,34,2012-04-21T00:00:00Z,Aston Villa FC,Sunderland AFC,0,0,0,0,FINISHED,D
20110337,2011-12,34,2012-04-21T00:00:00Z,Blackburn Rovers FC,Norwich City FC,2,0,2,0,FINISHED,H
20110338,2011-12,34,2012-04-21T00:00:00Z,Bolton Wanderers FC,Swansea City AFC,1,1,1,1,FINISHED,D
20110339,2011-12,34,2012-04-21T00:00:00Z,Fulham FC,Wigan Athletic FC,2,1,2,1,FINISHED,H
20110340,2011-12,34,2012-04-21T00:00:00Z,Newcastle United FC,Stoke City FC,3,0,3,0,FINISHED,H
20110341,2011-12,34,2012-04-21T00:00:00Z,Queens Park Rangers FC,Tottenham Hotspur FC,1,0,1,0,FINISHED,H
20110342,2011-12,35,2012-04-22T00:00:00Z,Wolverhampton Wanderers FC,Manchester City FC,0,2,0,2,FINISHED,A
20110343,2011-12,35,2012-04-22T00:00:00Z,Manchester United FC,Everton FC,4,4,4,4,FINISHED,D
20110344,2011-12,35,2012-04-22T00:00:00Z,Liverpool FC,West Bromwich Albion FC,0,1,0,1,FINISHED,A
20110345,2011-12,35,2012-04-24T00:00:00Z,Aston Villa FC,Bolton Wanderers FC,1,2,1,2,FINISHED,A
20110346,2011-12,35,2012-04-28T00:00:00Z,Everton FC,Fulham FC,4,0,4,0,FINISHED,H
20110347,2011-12,35,2012-04-28T00:00:00Z,Norwich City FC,Liverpool FC,0,3,0,3,FINISHED,A
20110348,2011-12,35,2012-04-28T00:00:00Z,Stoke City FC,Arsenal FC,1,1,1,1,FINISHED,D
20110349,2011-12,35,2012-04-28T00:00:00Z,Sunderland AFC,Bolton Wanderers FC,2,2,2,2,FINISHED,D
20110350,2011-12,35,2012-04-28T00:00:00Z,Swansea City AFC,Wolverhampton Wanderers FC,4,4,4,4,FINISHED,D
20110351,2011-12,35,2012-04-28T00:00:00Z,West Bromwich Albion FC,Aston Villa FC,0,0,0,0,FINISHED,D
20110352,2011-12,35,2012-04-28T00:00:00Z,Wigan Athletic FC,Newcastle United FC,4,0,4,0,FINISHED,H
20110353,2011-12,36,2012-04-29T00:00:00Z,Tottenham Hotspur FC,Blackburn Rovers FC,2,0,2,0,FINISHED,H
20110354,2011-12,36,2012-04-29T00:00:00Z,Chelsea FC,Queens Park Rangers FC,6,1,6,1,FINISHED,H
20110355,2011-12,36,2012-04-30T00:00:00Z,Manchester City FC,Manchester United FC,1,0,1,0,FINISHED,H
20110356,2011-12,36,2012-05-01T00:00:00Z,Liverpool FC,Fulham FC,0,1,0,1,FINISHED,A
20110357,2011-12,36,2012-05-01T00:00:00Z,Stoke City FC,Everton FC,1,1,1,1,FINISHED,D
20110358,2011-12,36,2012-05-02T00:00:00Z,Bolton Wanderers FC,Tottenham Hotspur FC,1,4,1,4,FINISHED,A
20110359,2011-12,36,2012-05-02T00:00:00Z,Chelsea FC,Newcastle United FC,0,2,0,2,FINISHED,A
20110360,2011-12,36,2012-05-05T00:00:00Z,Arsenal FC,Norwich City FC,3,3,3,3,FINISHED,D
20110361,2011-12,36,2012-05-06T00:00:00Z,Wolverhampton Wanderers FC,Everton FC,0,0,0,0,FINISHED,D
20110362,2011-12,36,2012-05-06T00:00:00Z,Queens Park Rangers FC,Stoke City FC,1,0,1,0,FINISHED,H
20110363,2011-12,36,2012-05-06T00:00:00Z,Newcastle United FC,Manchester City FC,0,2,0,2,FINISHED,A
20110364,2011-12,36,2012-05-06T00:00:00Z,Manchester United FC,Swansea City AFC,2,0,2,0,FINISHED,H
20110365,2011-12,36,2012-05-06T00:00:00Z,Fulham FC,Sunderland AFC,2,1,2,1,FINISHED,H
20110366,2011-12,36,2012-05-06T00:00:00Z,Bolton Wanderers FC,West Bromwich Albion FC,2,2,2,2,FINISHED,D
20110367,2011-12,36,2012-05-06T00:00:00Z,Aston Villa FC,Tottenham Hotspur FC,1,1,1,1,FINISHED,D
20110368,2011-12,37,2012-05-07T00:00:00Z,Blackburn Rovers FC,Wigan Athletic FC,0,1,0,1,FINISHED,A
20110369,2011-12,37,2012-05-08T00:00:00Z,Liverpool FC,Chelsea FC,4,1,4,1,FINISHED,H
20110370,2011-12,37,2012-05-13T00:00:00Z,Tottenham Hotspur FC,Fulham FC,2,0,2,0,FINISHED,H
20110371,2011-12,37,2012-05-13T00:00:00Z,Swansea City AFC,Liverpool FC,1,0,1,0,FINISHED,H
20110372,2011-12,37,2012-05-13T00:00:00Z,Sunderland AFC,Manchester United FC,0,1,0,1,FINISHED,A
20110373,2011-12,37,2012-05-13T00:00:00Z,Stoke City FC,Bolton Wanderers FC,2,2,2,2,FINISHED,D
20110374,2011-12,37,2012-05-13T00:00:00Z,West Bromwich Albion FC,Arsenal FC,2,3,2,3,FINISHED,A
20110375,2011-12,37,2012-05-13T00:00:00Z,Manchester City FC,Queens Park Rangers FC,3,2,3,2,FINISHED,H
20110376,2011-12,37,2012-05-13T00:00:00Z,Everton FC,Newcastle United FC,3,1,3,1,FINISHED,H
20110377,2011-12,37,2012-05-13T00:00:00Z,Chelsea FC,Blackburn Rovers FC,2,1,2,1,FINISHED,H
20110378,2011-12,37,2012-05-13T00:00:00Z,Norwich City FC,Aston Villa FC,2,0,2,0,FINISHED,H
20110379,2011-12,37,2012-05-13T00:00:00Z,Wigan Athletic FC,Wolverhampton Wanderers FC,3,2,3,2,FINISHED,H
